id,calificacion,estudiante_id,evaluacion_id
2606836,16,9155,5069
2606837,16,9155,5070
2606838,16,9155,5071
2606839,15,9084,5069
2606840,13,9084,5070
2606841,11,9084,5071
2606842,16,9235,5069
2606843,17,9235,5070
2606844,15,9235,5071
2606845,16,9052,5069
2606846,16,9052,5070
2606847,16,9052,5071
2606848,16,8964,5069
2606849,17,8964,5070
2606850,15,8964,5071
2606851,17,9128,5069
2606852,17,9128,5070
2606853,16,9128,5071
2606854,13,9104,5069
2606855,10,9104,5070
2606856,9,9104,5071
2606857,15,9315,5069
2606858,14,9315,5070
2606859,13,9315,5071
2606860,19,9169,5069
2606861,18,9169,5070
2606862,18,9169,5071
2606863,17,9199,5069
2606864,17,9199,5070
2606865,16,9199,5071
2606866,18,9324,5069
2606867,18,9324,5070
2606868,16,9324,5071
2606869,16,9023,5069
2606870,17,9023,5070
2606871,15,9023,5071
2606872,15,9044,5069
2606873,16,9044,5070
2606874,12,9044,5071
2606875,15,9154,5069
2606876,16,9154,5070
2606877,17,9154,5071
2606878,16,9039,5069
2606879,15,9039,5070
2606880,17,9039,5071
2606881,16,9086,5069
2606882,17,9086,5070
2606883,16,9086,5071
2606884,19,9148,5069
2606885,18,9148,5070
2606886,18,9148,5071
2606887,17,9287,5069
2606888,17,9287,5070
2606889,16,9287,5071
2606890,15,9312,5069
2606891,14,9312,5070
2606892,13,9312,5071
2606893,16,9162,5069
2606894,15,9162,5070
2606895,15,9162,5071
2606896,18,9338,5069
2606897,18,9338,5070
2606898,16,9338,5071
2606899,15,8947,5069
2606900,17,8947,5070
2606901,16,8947,5071
2606902,17,9277,5069
2606903,17,9277,5070
2606904,15,9277,5071
2606905,16,9014,5069
2606906,14,9014,5070
2606907,15,9014,5071
2606908,14,9065,5069
2606909,12,9065,5070
2606910,12,9065,5071
2606911,16,8967,5069
2606912,15,8967,5070
2606913,14,8967,5071
2606914,15,9212,5069
2606915,15,9212,5070
2606916,13,9212,5071
2606917,15,9046,5069
2606918,15,9046,5070
2606919,13,9046,5071
2606920,16,9163,5069
2606921,17,9163,5070
2606922,13,9163,5071
2606923,20,9248,5069
2606924,18,9248,5070
2606925,18,9248,5071
2606926,16,9263,5069
2606927,15,9263,5070
2606928,15,9263,5071
2606929,16,9276,5069
2606930,16,9276,5070
2606931,16,9276,5071
2606932,12,9140,5069
2606933,12,9140,5070
2606934,12,9140,5071
2606935,18,9211,5069
2606936,18,9211,5070
2606937,15,9211,5071
2606938,16,9223,5069
2606939,16,9223,5070
2606940,16,9223,5071
2606941,17,9156,5069
2606942,16,9156,5070
2606943,16,9156,5071
2606944,18,8957,5069
2606945,15,8957,5070
2606946,16,8957,5071
2606947,18,9005,5069
2606948,17,9005,5070
2606949,17,9005,5071
2606950,18,9198,5069
2606951,17,9198,5070
2606952,16,9198,5071
2606953,15,9149,5069
2606954,16,9149,5070
2606955,14,9149,5071
2606956,13,9165,5069
2606957,12,9165,5070
2606958,12,9165,5071
2606959,17,9309,5069
2606960,17,9309,5070
2606961,15,9309,5071
2606962,17,9193,5069
2606963,15,9193,5070
2606964,16,9193,5071
2606965,18,8941,5069
2606966,16,8941,5070
2606967,16,8941,5071
2606968,15,9174,5069
2606969,14,9174,5070
2606970,14,9174,5071
2606971,14,9062,5069
2606972,14,9062,5070
2606973,13,9062,5071
2606974,16,9295,5069
2606975,15,9295,5070
2606976,15,9295,5071
2606977,20,9082,5069
2606978,18,9082,5070
2606979,19,9082,5071
2606980,18,9233,5069
2606981,15,9233,5070
2606982,16,9233,5071
2606983,11,9283,5069
2606984,12,9283,5070
2606985,10,9283,5071
2606986,19,9219,5069
2606987,17,9219,5070
2606988,17,9219,5071
2606989,15,9300,5069
2606990,13,9300,5070
2606991,15,9300,5071
2606992,18,9191,5069
2606993,16,9191,5070
2606994,16,9191,5071
2606995,20,9002,5069
2606996,17,9002,5070
2606997,17,9002,5071
2606998,17,9040,5069
2606999,16,9040,5070
2607000,15,9040,5071
2607001,19,9132,5069
2607002,18,9132,5070
2607003,18,9132,5071
2607004,18,9115,5069
2607005,17,9115,5070
2607006,16,9115,5071
2607007,17,9187,5069
2607008,16,9187,5070
2607009,16,9187,5071
2607010,15,9238,5069
2607011,13,9238,5070
2607012,11,9238,5071
2607013,19,9072,5069
2607014,17,9072,5070
2607015,19,9072,5071
2607016,13,9102,5069
2607017,12,9102,5070
2607018,12,9102,5071
2607019,17,8994,5069
2607020,17,8994,5070
2607021,14,8994,5071
2607022,20,9164,5069
2607023,19,9164,5070
2607024,18,9164,5071
2607025,20,9218,5069
2607026,18,9218,5070
2607027,18,9218,5071
2607028,15,9257,5069
2607029,14,9257,5070
2607030,13,9257,5071
2607031,17,9041,5069
2607032,17,9041,5070
2607033,16,9041,5071
2607034,15,9006,5069
2607035,14,9006,5070
2607036,15,9006,5071
2607037,13,9031,5069
2607038,16,9031,5070
2607039,14,9031,5071
2607040,13,9122,5069
2607041,11,9122,5070
2607042,11,9122,5071
2607043,17,9085,5069
2607044,15,9085,5070
2607045,15,9085,5071
2607046,18,9314,5069
2607047,17,9314,5070
2607048,16,9314,5071
2607049,19,9001,5069
2607050,17,9001,5070
2607051,16,9001,5071
2607052,15,9303,5069
2607053,16,9303,5070
2607054,17,9303,5071
2607055,18,9144,5069
2607056,18,9144,5070
2607057,16,9144,5071
2607058,14,9103,5069
2607059,12,9103,5070
2607060,13,9103,5071
2607061,16,9254,5069
2607062,17,9254,5070
2607063,17,9254,5071
2607064,17,9060,5069
2607065,16,9060,5070
2607066,15,9060,5071
2607067,15,9118,5069
2607068,16,9118,5070
2607069,16,9118,5071
2607070,17,9229,5069
2607071,17,9229,5070
2607072,16,9229,5071
2607073,19,9294,5069
2607074,16,9294,5070
2607075,16,9294,5071
2607076,11,9337,5069
2607077,12,9337,5070
2607078,12,9337,5071
2607079,16,9172,5069
2607080,16,9172,5070
2607081,16,9172,5071
2607082,16,9111,5069
2607083,16,9111,5070
2607084,15,9111,5071
2607085,15,9299,5069
2607086,15,9299,5070
2607087,15,9299,5071
2607088,17,9088,5069
2607089,16,9088,5070
2607090,15,9088,5071
2607091,18,9032,5069
2607092,17,9032,5070
2607093,16,9032,5071
2607094,17,8956,5069
2607095,15,8956,5070
2607096,15,8956,5071
2607097,19,9320,5069
2607098,18,9320,5070
2607099,17,9320,5071
2607100,17,9026,5069
2607101,15,9026,5070
2607102,14,9026,5071
2607103,18,8971,5069
2607104,17,8971,5070
2607105,16,8971,5071
2607106,14,9078,5069
2607107,12,9078,5070
2607108,11,9078,5071
2607109,15,8983,5069
2607110,16,8983,5070
2607111,16,8983,5071
2607112,18,9232,5069
2607113,16,9232,5070
2607114,18,9232,5071
2607115,19,9313,5069
2607116,18,9313,5070
2607117,17,9313,5071
2607118,20,9253,5069
2607119,17,9253,5070
2607120,18,9253,5071
2607121,18,9176,5069
2607122,17,9176,5070
2607123,16,9176,5071
2607124,17,9221,5069
2607125,16,9221,5070
2607126,16,9221,5071
2607127,16,8972,5069
2607128,16,8972,5070
2607129,15,8972,5071
2607130,17,9336,5069
2607131,16,9336,5070
2607132,15,9336,5071
2607133,20,9215,5069
2607134,18,9215,5070
2607135,18,9215,5071
2607136,15,9167,5069
2607137,14,9167,5070
2607138,15,9167,5071
2607139,18,9298,5069
2607140,17,9298,5070
2607141,17,9298,5071
2607142,16,8996,5069
2607143,16,8996,5070
2607144,16,8996,5071
2607145,17,9098,5069
2607146,15,9098,5070
2607147,17,9098,5071
2607148,18,9286,5069
2607149,16,9286,5070
2607150,15,9286,5071
2607151,14,9112,5069
2607152,15,9112,5070
2607153,16,9112,5071
2607154,18,9260,5069
2607155,19,9260,5070
2607156,19,9260,5071
2607157,17,9145,5069
2607158,17,9145,5070
2607159,16,9145,5071
2607160,10,9123,5069
2607161,11,9123,5070
2607162,11,9123,5071
2607163,15,8979,5069
2607164,13,8979,5070
2607165,14,8979,5071
2607166,18,9045,5069
2607167,18,9045,5070
2607168,17,9045,5071
2607169,16,9240,5069
2607170,16,9240,5070
2607171,15,9240,5071
2607172,13,9019,5069
2607173,13,9019,5070
2607174,15,9019,5071
2607175,15,8984,5069
2607176,15,8984,5070
2607177,15,8984,5071
2607178,19,9274,5069
2607179,19,9274,5070
2607180,16,9274,5071
2607181,17,8965,5069
2607182,16,8965,5070
2607183,15,8965,5071
2607184,16,9100,5069
2607185,16,9100,5070
2607186,14,9100,5071
2607187,14,9237,5069
2607188,14,9237,5070
2607189,14,9237,5071
2607190,14,9259,5069
2607191,13,9259,5070
2607192,12,9259,5071
2607193,17,9058,5069
2607194,17,9058,5070
2607195,14,9058,5071
2607196,15,9069,5069
2607197,15,9069,5070
2607198,14,9069,5071
2607199,17,9245,5069
2607200,17,9245,5070
2607201,17,9245,5071
2607202,16,9323,5069
2607203,16,9323,5070
2607204,15,9323,5071
2607205,14,9089,5069
2607206,14,9089,5070
2607207,13,9089,5071
2607208,16,9225,5069
2607209,15,9225,5070
2607210,13,9225,5071
2607211,16,9319,5069
2607212,16,9319,5070
2607213,15,9319,5071
2607214,15,8991,5069
2607215,13,8991,5070
2607216,12,8991,5071
2607217,17,9053,5069
2607218,16,9053,5070
2607219,16,9053,5071
2607220,18,9227,5069
2607221,18,9227,5070
2607222,17,9227,5071
2607223,17,9249,5069
2607224,16,9249,5070
2607225,15,9249,5071
2607226,15,8978,5069
2607227,15,8978,5070
2607228,13,8978,5071
2607229,17,8951,5069
2607230,16,8951,5070
2607231,14,8951,5071
2607232,12,9234,5069
2607233,13,9234,5070
2607234,12,9234,5071
2607235,15,9268,5069
2607236,13,9268,5070
2607237,13,9268,5071
2607238,14,9071,5069
2607239,14,9071,5070
2607240,14,9071,5071
2607241,18,9130,5069
2607242,19,9130,5070
2607243,16,9130,5071
2607244,18,8982,5069
2607245,17,8982,5070
2607246,16,8982,5071
2607247,15,9119,5069
2607248,16,9119,5070
2607249,15,9119,5071
2607250,17,9272,5069
2607251,17,9272,5070
2607252,16,9272,5071
2607253,18,9074,5069
2607254,17,9074,5070
2607255,15,9074,5071
2607256,13,9194,5069
2607257,13,9194,5070
2607258,13,9194,5071
2607259,17,9064,5069
2607260,17,9064,5070
2607261,17,9064,5071
2607262,16,9124,5069
2607263,15,9124,5070
2607264,14,9124,5071
2607265,18,8950,5069
2607266,17,8950,5070
2607267,16,8950,5071
2607268,13,9067,5069
2607269,13,9067,5070
2607270,11,9067,5071
2607271,15,8955,5069
2607272,12,8955,5070
2607273,11,8955,5071
2607274,16,9207,5069
2607275,16,9207,5070
2607276,13,9207,5071
2607277,18,9137,5069
2607278,15,9137,5070
2607279,14,9137,5071
2607280,19,9127,5069
2607281,17,9127,5070
2607282,17,9127,5071
2607283,15,9282,5069
2607284,13,9282,5070
2607285,13,9282,5071
2607286,13,9181,5069
2607287,12,9181,5070
2607288,12,9181,5071
2607289,17,9332,5069
2607290,16,9332,5070
2607291,15,9332,5071
2607292,17,9325,5069
2607293,17,9325,5070
2607294,16,9325,5071
2607295,15,8953,5069
2607296,18,8953,5070
2607297,15,8953,5071
2607298,16,9186,5069
2607299,16,9186,5070
2607300,16,9186,5071
2607301,18,9108,5069
2607302,19,9108,5070
2607303,16,9108,5071
2607304,18,8960,5069
2607305,18,8960,5070
2607306,18,8960,5071
2607307,14,9117,5069
2607308,13,9117,5070
2607309,10,9117,5071
2607310,19,9173,5069
2607311,18,9173,5070
2607312,18,9173,5071
2607313,17,9022,5069
2607314,17,9022,5070
2607315,19,9022,5071
2607316,16,9291,5069
2607317,16,9291,5070
2607318,14,9291,5071
2607319,16,9125,5069
2607320,16,9125,5070
2607321,17,9125,5071
2607322,15,9178,5069
2607323,15,9178,5070
2607324,15,9178,5071
2607325,17,9208,5069
2607326,15,9208,5070
2607327,15,9208,5071
2607328,14,8963,5069
2607329,16,8963,5070
2607330,15,8963,5071
2607331,16,9033,5069
2607332,15,9033,5070
2607333,16,9033,5071
2607334,16,9024,5069
2607335,15,9024,5070
2607336,14,9024,5071
2607337,16,9270,5069
2607338,15,9270,5070
2607339,14,9270,5071
2607340,16,9340,5069
2607341,14,9340,5070
2607342,14,9340,5071
2607343,16,8989,5069
2607344,16,8989,5070
2607345,16,8989,5071
2607346,12,9059,5069
2607347,11,9059,5070
2607348,10,9059,5071
2607349,17,9261,5069
2607350,14,9261,5070
2607351,15,9261,5071
2607352,18,9306,5069
2607353,17,9306,5070
2607354,17,9306,5071
2607355,12,8995,5069
2607356,11,8995,5070
2607357,9,8995,5071
2607358,15,9047,5069
2607359,16,9047,5070
2607360,17,9047,5071
2607361,19,9183,5069
2607362,19,9183,5070
2607363,19,9183,5071
2607364,12,9273,5069
2607365,13,9273,5070
2607366,11,9273,5071
2607367,20,9179,5069
2607368,18,9179,5070
2607369,16,9179,5071
2607370,18,9136,5069
2607371,16,9136,5070
2607372,16,9136,5071
2607373,18,9289,5069
2607374,17,9289,5070
2607375,16,9289,5071
2607376,14,9143,5069
2607377,15,9143,5070
2607378,13,9143,5071
2607379,18,9138,5069
2607380,18,9138,5070
2607381,18,9138,5071
2607382,19,9177,5069
2607383,19,9177,5070
2607384,18,9177,5071
2607385,14,9302,5069
2607386,15,9302,5070
2607387,14,9302,5071
2607388,20,8999,5069
2607389,18,8999,5070
2607390,19,8999,5071
2607391,15,9290,5069
2607392,14,9290,5070
2607393,13,9290,5071
2607394,17,9146,5069
2607395,18,9146,5070
2607396,16,9146,5071
2607397,16,9055,5069
2607398,17,9055,5070
2607399,15,9055,5071
2607400,15,8998,5069
2607401,16,8998,5070
2607402,15,8998,5071
2607403,16,9070,5069
2607404,15,9070,5070
2607405,14,9070,5071
2607406,12,9076,5069
2607407,13,9076,5070
2607408,13,9076,5071
2607409,17,9096,5069
2607410,18,9096,5070
2607411,15,9096,5071
2607412,16,9150,5069
2607413,13,9150,5070
2607414,12,9150,5071
2607415,17,9304,5069
2607416,17,9304,5070
2607417,16,9304,5071
2607418,14,9189,5069
2607419,12,9189,5070
2607420,12,9189,5071
2607421,15,9188,5069
2607422,15,9188,5070
2607423,12,9188,5071
2607424,17,9120,5069
2607425,14,9120,5070
2607426,16,9120,5071
2607427,15,9008,5069
2607428,16,9008,5070
2607429,15,9008,5071
2607430,16,9107,5069
2607431,17,9107,5070
2607432,15,9107,5071
2607433,18,9192,5069
2607434,18,9192,5070
2607435,17,9192,5071
2607436,16,9017,5069
2607437,15,9017,5070
2607438,16,9017,5071
2607439,19,9206,5069
2607440,16,9206,5070
2607441,16,9206,5071
2607442,16,9252,5069
2607443,14,9252,5070
2607444,14,9252,5071
2607445,16,9279,5069
2607446,16,9279,5070
2607447,16,9279,5071
2607448,20,9203,5069
2607449,20,9203,5070
2607450,17,9203,5071
2607451,17,9092,5069
2607452,17,9092,5070
2607453,16,9092,5071
2607454,14,9278,5069
2607455,14,9278,5070
2607456,14,9278,5071
2607457,17,9158,5069
2607458,16,9158,5070
2607459,17,9158,5071
2607460,18,9185,5069
2607461,18,9185,5070
2607462,17,9185,5071
2607463,19,8980,5069
2607464,17,8980,5070
2607465,17,8980,5071
2607466,18,9020,5069
2607467,18,9020,5070
2607468,17,9020,5071
2607469,15,9247,5069
2607470,14,9247,5070
2607471,14,9247,5071
2607472,16,9061,5069
2607473,16,9061,5070
2607474,14,9061,5071
2607475,17,9007,5069
2607476,16,9007,5070
2607477,16,9007,5071
2607478,19,9331,5069
2607479,18,9331,5070
2607480,16,9331,5071
2607481,12,9293,5069
2607482,12,9293,5070
2607483,12,9293,5071
2607484,18,9322,5069
2607485,17,9322,5070
2607486,16,9322,5071
2607487,20,9175,5069
2607488,17,9175,5070
2607489,16,9175,5071
2607490,16,9025,5069
2607491,14,9025,5070
2607492,16,9025,5071
2607493,14,9016,5069
2607494,15,9016,5070
2607495,13,9016,5071
2607496,12,9035,5069
2607497,10,9035,5070
2607498,11,9035,5071
2607499,16,9275,5069
2607500,14,9275,5070
2607501,15,9275,5071
2607502,16,9113,5069
2607503,16,9113,5070
2607504,14,9113,5071
2607505,13,9271,5069
2607506,14,9271,5070
2607507,12,9271,5071
2607508,17,9012,5069
2607509,17,9012,5070
2607510,15,9012,5071
2607511,17,9028,5069
2607512,15,9028,5070
2607513,16,9028,5071
2607514,18,9317,5069
2607515,17,9317,5070
2607516,19,9317,5071
2607517,16,9197,5069
2607518,16,9197,5070
2607519,16,9197,5071
2607520,16,9328,5069
2607521,16,9328,5070
2607522,15,9328,5071
2607523,16,9330,5069
2607524,15,9330,5070
2607525,14,9330,5071
2607526,16,9202,5069
2607527,13,9202,5070
2607528,16,9202,5071
2607529,17,8990,5069
2607530,16,8990,5070
2607531,13,8990,5071
2607532,13,9000,5069
2607533,13,9000,5070
2607534,14,9000,5071
2607535,17,9133,5069
2607536,16,9133,5070
2607537,18,9133,5071
2607538,17,9311,5069
2607539,17,9311,5070
2607540,17,9311,5071
2607541,17,8968,5069
2607542,15,8968,5070
2607543,14,8968,5071
2607544,11,8949,5069
2607545,13,8949,5070
2607546,11,8949,5071
2607547,17,9258,5069
2607548,19,9258,5070
2607549,18,9258,5071
2607550,16,9110,5069
2607551,16,9110,5070
2607552,15,9110,5071
2607553,14,9226,5069
2607554,11,9226,5070
2607555,10,9226,5071
2607556,16,9264,5069
2607557,14,9264,5070
2607558,14,9264,5071
2607559,17,9269,5069
2607560,16,9269,5070
2607561,16,9269,5071
2607562,18,9079,5069
2607563,16,9079,5070
2607564,15,9079,5071
2607565,13,8985,5069
2607566,13,8985,5070
2607567,10,8985,5071
2607568,17,9246,5069
2607569,18,9246,5070
2607570,16,9246,5071
2607571,17,9050,5069
2607572,16,9050,5070
2607573,15,9050,5071
2607574,13,9141,5069
2607575,11,9141,5070
2607576,12,9141,5071
2607577,14,9142,5069
2607578,15,9142,5070
2607579,13,9142,5071
2607580,12,9049,5069
2607581,11,9049,5070
2607582,10,9049,5071
2607583,15,9266,5069
2607584,16,9266,5070
2607585,17,9266,5071
2607586,17,9095,5069
2607587,16,9095,5070
2607588,14,9095,5071
2607589,20,9255,5069
2607590,19,9255,5070
2607591,17,9255,5071
2607592,16,9077,5069
2607593,17,9077,5070
2607594,17,9077,5071
2607595,12,9004,5069
2607596,13,9004,5070
2607597,12,9004,5071
2607598,17,9042,5069
2607599,16,9042,5070
2607600,15,9042,5071
2607601,16,9114,5069
2607602,15,9114,5070
2607603,15,9114,5071
2607604,15,9091,5069
2607605,17,9091,5070
2607606,15,9091,5071
2607607,18,9196,5069
2607608,16,9196,5070
2607609,16,9196,5071
2607610,12,8954,5069
2607611,10,8954,5070
2607612,9,8954,5071
2607613,17,8946,5069
2607614,17,8946,5070
2607615,15,8946,5071
2607616,13,9075,5069
2607617,14,9075,5070
2607618,11,9075,5071
2607619,17,8942,5069
2607620,16,8942,5070
2607621,14,8942,5071
2607622,13,9307,5069
2607623,14,9307,5070
2607624,13,9307,5071
2607625,15,9126,5069
2607626,17,9126,5070
2607627,16,9126,5071
2607628,17,9242,5069
2607629,17,9242,5070
2607630,15,9242,5071
2607631,18,9326,5069
2607632,18,9326,5070
2607633,18,9326,5071
2607634,19,9051,5069
2607635,19,9051,5070
2607636,17,9051,5071
2607637,18,9068,5069
2607638,16,9068,5070
2607639,14,9068,5071
2607640,19,9034,5069
2607641,18,9034,5070
2607642,17,9034,5071
2607643,16,9228,5069
2607644,15,9228,5070
2607645,14,9228,5071
2607646,18,9200,5069
2607647,18,9200,5070
2607648,16,9200,5071
2607649,19,9285,5069
2607650,17,9285,5070
2607651,18,9285,5071
2607652,17,8986,5069
2607653,17,8986,5070
2607654,17,8986,5071
2607655,17,9054,5069
2607656,18,9054,5070
2607657,17,9054,5071
2607658,12,9281,5069
2607659,12,9281,5070
2607660,11,9281,5071
2607661,16,8961,5069
2607662,16,8961,5070
2607663,15,8961,5071
2607664,16,9099,5069
2607665,16,9099,5070
2607666,15,9099,5071
2607667,15,9013,5069
2607668,14,9013,5070
2607669,14,9013,5071
2607670,17,9105,5069
2607671,17,9105,5070
2607672,17,9105,5071
2607673,13,9038,5069
2607674,13,9038,5070
2607675,13,9038,5071
2607676,13,8966,5069
2607677,13,8966,5070
2607678,11,8966,5071
2607679,19,9121,5069
2607680,17,9121,5070
2607681,18,9121,5071
2607682,12,9139,5069
2607683,11,9139,5070
2607684,11,9139,5071
2607685,18,9335,5069
2607686,16,9335,5070
2607687,18,9335,5071
2607688,19,9243,5069
2607689,18,9243,5070
2607690,19,9243,5071
2607691,17,9213,5069
2607692,18,9213,5070
2607693,18,9213,5071
2607694,12,9267,5069
2607695,11,9267,5070
2607696,13,9267,5071
2607697,17,8987,5069
2607698,17,8987,5070
2607699,16,8987,5071
2607700,14,9236,5069
2607701,14,9236,5070
2607702,13,9236,5071
2607703,19,9037,5069
2607704,18,9037,5070
2607705,16,9037,5071
2607706,18,9239,5069
2607707,16,9239,5070
2607708,17,9239,5071
2607709,19,9036,5069
2607710,18,9036,5070
2607711,17,9036,5071
2607712,16,9087,5069
2607713,15,9087,5070
2607714,14,9087,5071
2607715,18,8948,5069
2607716,17,8948,5070
2607717,16,8948,5071
2607718,16,9201,5069
2607719,14,9201,5070
2607720,13,9201,5071
2607721,17,9083,5069
2607722,17,9083,5070
2607723,14,9083,5071
2607724,16,9057,5069
2607725,16,9057,5070
2607726,15,9057,5071
2607727,17,9204,5072
2607728,15,9204,5073
2607729,13,9204,5074
2607730,17,8970,5072
2607731,18,8970,5073
2607732,15,8970,5074
2607733,16,8981,5072
2607734,15,8981,5073
2607735,16,8981,5074
2607736,17,8973,5072
2607737,16,8973,5073
2607738,16,8973,5074
2607739,13,9116,5072
2607740,12,9116,5073
2607741,11,9116,5074
2607742,15,8977,5072
2607743,16,8977,5073
2607744,15,8977,5074
2607745,18,9160,5072
2607746,17,9160,5073
2607747,17,9160,5074
2607748,17,9170,5072
2607749,18,9170,5073
2607750,16,9170,5074
2607751,13,9216,5072
2607752,12,9216,5073
2607753,12,9216,5074
2607754,16,9316,5072
2607755,16,9316,5073
2607756,15,9316,5074
2607757,18,9241,5072
2607758,18,9241,5073
2607759,16,9241,5074
2607760,18,9056,5072
2607761,18,9056,5073
2607762,17,9056,5074
2607763,14,9073,5072
2607764,14,9073,5073
2607765,15,9073,5074
2607766,19,9230,5072
2607767,18,9230,5073
2607768,17,9230,5074
2607769,18,9015,5072
2607770,17,9015,5073
2607771,16,9015,5074
2607772,20,8945,5072
2607773,18,8945,5073
2607774,18,8945,5074
2607775,18,9310,5072
2607776,17,9310,5073
2607777,16,9310,5074
2607778,18,9224,5072
2607779,17,9224,5073
2607780,17,9224,5074
2607781,17,9010,5072
2607782,16,9010,5073
2607783,15,9010,5074
2607784,17,9280,5072
2607785,16,9280,5073
2607786,15,9280,5074
2607787,13,9030,5072
2607788,12,9030,5073
2607789,13,9030,5074
2607790,17,9284,5072
2607791,16,9284,5073
2607792,14,9284,5074
2607793,14,9147,5072
2607794,13,9147,5073
2607795,13,9147,5074
2607796,18,9153,5072
2607797,18,9153,5073
2607798,16,9153,5074
2607799,19,8962,5072
2607800,19,8962,5073
2607801,19,8962,5074
2607802,19,9262,5072
2607803,19,9262,5073
2607804,17,9262,5074
2607805,14,9027,5072
2607806,13,9027,5073
2607807,14,9027,5074
2607808,17,8992,5072
2607809,15,8992,5073
2607810,16,8992,5074
2607811,12,9097,5072
2607812,13,9097,5073
2607813,11,9097,5074
2607814,18,9217,5072
2607815,17,9217,5073
2607816,17,9217,5074
2607817,19,9171,5072
2607818,19,9171,5073
2607819,18,9171,5074
2607820,20,9134,5072
2607821,19,9134,5073
2607822,18,9134,5074
2607823,16,9333,5072
2607824,17,9333,5073
2607825,15,9333,5074
2607826,17,9011,5072
2607827,17,9011,5073
2607828,15,9011,5074
2607829,16,8993,5072
2607830,16,8993,5073
2607831,14,8993,5074
2607832,19,9327,5072
2607833,17,9327,5073
2607834,16,9327,5074
2607835,17,9292,5072
2607836,16,9292,5073
2607837,16,9292,5074
2607838,15,9168,5072
2607839,14,9168,5073
2607840,12,9168,5074
2607841,16,8943,5072
2607842,17,8943,5073
2607843,16,8943,5074
2607844,17,9305,5072
2607845,17,9305,5073
2607846,15,9305,5074
2607847,14,9063,5072
2607848,15,9063,5073
2607849,13,9063,5074
2607850,17,9093,5072
2607851,18,9093,5073
2607852,17,9093,5074
2607853,18,9166,5072
2607854,18,9166,5073
2607855,16,9166,5074
2607856,17,9018,5072
2607857,17,9018,5073
2607858,17,9018,5074
2607859,17,9214,5072
2607860,17,9214,5073
2607861,15,9214,5074
2607862,16,9288,5072
2607863,18,9288,5073
2607864,16,9288,5074
2607865,18,9151,5072
2607866,17,9151,5073
2607867,17,9151,5074
2607868,14,9250,5072
2607869,15,9250,5073
2607870,14,9250,5074
2607871,15,9231,5072
2607872,15,9231,5073
2607873,14,9231,5074
2607874,18,8944,5072
2607875,18,8944,5073
2607876,18,8944,5074
2607877,19,8952,5072
2607878,18,8952,5073
2607879,17,8952,5074
2607880,15,8969,5072
2607881,13,8969,5073
2607882,14,8969,5074
2607883,18,9131,5072
2607884,16,9131,5073
2607885,17,9131,5074
2607886,17,8976,5072
2607887,18,8976,5073
2607888,17,8976,5074
2607889,18,9256,5072
2607890,18,9256,5073
2607891,17,9256,5074
2607892,16,9080,5072
2607893,17,9080,5073
2607894,16,9080,5074
2607895,18,9321,5072
2607896,18,9321,5073
2607897,17,9321,5074
2607898,18,9195,5072
2607899,16,9195,5073
2607900,17,9195,5074
2607901,16,9155,5072
2607902,16,9155,5073
2607903,15,9155,5074
2607904,14,9084,5072
2607905,15,9084,5073
2607906,13,9084,5074
2607907,17,9235,5072
2607908,16,9235,5073
2607909,16,9235,5074
2607910,17,9052,5072
2607911,18,9052,5073
2607912,16,9052,5074
2607913,19,8964,5072
2607914,20,8964,5073
2607915,17,8964,5074
2607916,19,9128,5072
2607917,19,9128,5073
2607918,18,9128,5074
2607919,13,9104,5072
2607920,12,9104,5073
2607921,10,9104,5074
2607922,14,9315,5072
2607923,14,9315,5073
2607924,14,9315,5074
2607925,18,9169,5072
2607926,18,9169,5073
2607927,17,9169,5074
2607928,17,9199,5072
2607929,17,9199,5073
2607930,17,9199,5074
2607931,19,9324,5072
2607932,19,9324,5073
2607933,17,9324,5074
2607934,17,9023,5072
2607935,18,9023,5073
2607936,16,9023,5074
2607937,15,9044,5072
2607938,16,9044,5073
2607939,15,9044,5074
2607940,18,9154,5072
2607941,19,9154,5073
2607942,16,9154,5074
2607943,18,9039,5072
2607944,18,9039,5073
2607945,17,9039,5074
2607946,18,9086,5072
2607947,18,9086,5073
2607948,17,9086,5074
2607949,19,9148,5072
2607950,17,9148,5073
2607951,17,9148,5074
2607952,20,9287,5072
2607953,18,9287,5073
2607954,18,9287,5074
2607955,17,9312,5072
2607956,16,9312,5073
2607957,15,9312,5074
2607958,19,9162,5072
2607959,18,9162,5073
2607960,17,9162,5074
2607961,19,9338,5072
2607962,19,9338,5073
2607963,18,9338,5074
2607964,17,8947,5072
2607965,15,8947,5073
2607966,15,8947,5074
2607967,18,9277,5072
2607968,18,9277,5073
2607969,17,9277,5074
2607970,15,9014,5072
2607971,15,9014,5073
2607972,13,9014,5074
2607973,14,9065,5072
2607974,15,9065,5073
2607975,14,9065,5074
2607976,17,8967,5072
2607977,16,8967,5073
2607978,15,8967,5074
2607979,16,9212,5072
2607980,15,9212,5073
2607981,14,9212,5074
2607982,16,9046,5072
2607983,16,9046,5073
2607984,15,9046,5074
2607985,17,9163,5072
2607986,17,9163,5073
2607987,16,9163,5074
2607988,20,9248,5072
2607989,19,9248,5073
2607990,18,9248,5074
2607991,19,9263,5072
2607992,17,9263,5073
2607993,16,9263,5074
2607994,18,9276,5072
2607995,16,9276,5073
2607996,17,9276,5074
2607997,13,9140,5072
2607998,12,9140,5073
2607999,11,9140,5074
