id,promedio,curso_id,estudiante_id,periodo_id
872178,17,135,9198,194
872179,15.25,135,9149,194
872180,13.6,135,9165,194
872181,16.85,135,9309,194
872182,16.25,135,9193,194
872183,18,135,8941,194
872184,15.6,135,9174,194
872185,13,135,9062,194
872186,15.85,135,9295,194
872187,18.2,135,9082,194
872188,17.2,135,9233,194
872189,13.05,135,9283,194
872190,17.95,135,9219,194
872191,15.6,135,9300,194
872192,18,135,9191,194
872193,17.7,135,9002,194
872194,17.85,135,9040,194
872195,19.2,135,9132,194
872196,15.85,135,9115,194
872197,16.6,135,9187,194
872198,14,135,9238,194
872199,18.5,135,9072,194
872200,11.9,135,9102,194
872201,18,135,8994,194
872202,19.25,135,9164,194
872203,18.25,135,9218,194
872204,14.1,135,9257,194
872205,19.25,135,9041,194
872206,15.45,135,9006,194
872207,13.95,135,9031,194
872208,11.85,135,9122,194
872209,17.25,135,9085,194
872210,16.2,135,9314,194
872211,17.25,135,9001,194
872212,16.25,135,9303,194
872213,15.6,135,9144,194
872214,11.25,135,9103,194
872215,17.85,135,9254,194
872216,18.25,135,9060,194
872217,17,135,9118,194
872218,17.1,135,9229,194
872219,19.6,135,9294,194
872220,11.7,135,9337,194
872221,16.5,135,9172,194
872222,15.35,135,9111,194
872223,15.8,135,9299,194
872224,16.85,135,9088,194
872225,18.2,135,9032,194
872226,15.6,135,8956,194
872227,18.6,135,9320,194
872228,16.1,135,9026,194
872229,18.9,135,8971,194
872230,13.2,135,9078,194
872231,15.25,135,8983,194
872232,19,135,9232,194
872233,18.2,135,9313,194
872234,17.5,135,9253,194
872235,16.15,135,9176,194
872236,15,135,9221,194
872237,16.5,135,8972,194
872238,16.95,135,9336,194
872239,18.25,135,9215,194
872240,14.65,135,9167,194
872241,17.8,135,9298,194
872242,16.65,135,8996,194
872243,17,135,9098,194
872244,16.2,135,9286,194
872245,15,135,9112,194
872246,18.9,135,9260,194
872247,16.5,135,9145,194
872248,13.65,135,9123,194
872249,14.25,135,8979,194
872250,17.6,135,9045,194
872251,15.85,135,9240,194
872252,14.2,135,9019,194
872253,14.8,135,8984,194
872254,17.65,135,9274,194
872255,17.25,135,8965,194
872256,17.25,135,9100,194
872257,14.85,135,9237,194
872258,13.65,135,9259,194
872259,17.25,135,9058,194
872260,14.2,135,9069,194
872261,16.85,135,9245,194
872262,15.2,135,9323,194
872263,15.1,135,9089,194
872264,14.05,135,9225,194
872265,16.6,135,9319,194
872266,14,135,8991,194
872267,18.1,135,9053,194
872268,17.6,135,9227,194
872269,15.85,135,9249,194
872270,16,135,8978,194
872271,15.1,135,8951,194
872272,11.9,135,9234,194
872273,14.45,135,9268,194
872274,14.5,135,9071,194
872275,17.25,135,9130,194
872276,15,135,8982,194
872277,15.6,135,9119,194
872278,16.95,135,9272,194
872279,17.9,135,9074,194
872280,13.35,135,9194,194
872281,16.6,135,9064,194
872282,16.75,135,9124,194
872283,16.2,135,8950,194
872284,13,135,9067,194
872285,13.6,135,8955,194
872286,13.2,135,9207,194
872287,15.75,135,9137,194
872288,18.85,135,9127,194
872289,13.1,135,9282,194
872290,12.85,135,9181,194
872291,16.6,135,9332,194
872292,18.2,135,9325,194
872293,15.6,135,8953,194
872294,17.2,135,9186,194
872295,18.6,135,9108,194
872296,17.85,135,8960,194
872297,13,135,9117,194
872298,17.85,135,9173,194
872299,19,135,9022,194
872300,16.55,135,9291,194
872301,16.9,135,9125,194
872302,15.6,135,9178,194
872303,15.85,135,9208,194
872304,17,135,8963,194
872305,15.6,135,9033,194
872306,17.6,135,9024,194
872307,16.2,135,9270,194
872308,16.5,135,9340,194
872309,17.6,135,8989,194
872310,13.25,135,9059,194
872311,17.6,135,9261,194
872312,16.85,135,9306,194
872313,10.8,135,8995,194
872314,15.6,135,9047,194
872315,17.6,135,9183,194
872316,13.25,135,9273,194
872317,19.65,135,9179,194
872318,16.6,135,9136,194
872319,17.85,135,9289,194
872320,15.5,135,9143,194
872321,16.1,135,9138,194
872322,17.6,135,9177,194
872323,13.85,135,9302,194
872324,19,135,8999,194
872325,15,135,9290,194
872326,15.6,135,9146,194
872327,17.25,135,9055,194
872328,15.65,135,8998,194
872329,17.85,135,9070,194
872330,12.6,135,9076,194
872331,18.25,135,9096,194
872332,14.85,135,9150,194
872333,18.6,135,9304,194
872334,15.2,135,9189,194
872335,15.85,135,9188,194
872336,16.65,135,9120,194
872337,14.5,135,9008,194
872338,15.6,135,9107,194
872339,18.55,135,9192,194
872340,15.65,135,9017,194
872341,18.65,135,9206,194
872342,16.6,135,9252,194
872343,16.65,135,9279,194
872344,18.25,135,9203,194
872345,17.3,135,9092,194
872346,14.95,135,9278,194
872347,16.45,135,9158,194
872348,17.3,135,9185,194
872349,16.85,135,8980,194
872350,18.65,135,9020,194
872351,15.85,135,9247,194
872352,16.65,135,9061,194
872353,16.2,135,9007,194
872354,18.95,135,9331,194
872355,11.6,135,9293,194
872356,18,135,9322,194
872357,17.6,135,9175,194
872358,17,135,9025,194
872359,15.85,135,9016,194
872360,11.25,135,9035,194
872361,15.85,135,9275,194
872362,15.6,135,9113,194
872363,13.35,135,9271,194
872364,15.85,135,9012,194
872365,16.65,135,9028,194
872366,18.25,135,9317,194
872367,16.85,135,9197,194
872368,15.6,135,9328,194
872369,16.65,135,9330,194
872370,16.6,135,9202,194
872371,15.75,135,8990,194
872372,13.85,135,9000,194
872373,18.25,135,9133,194
872374,18,135,9311,194
872375,15.85,135,8968,194
872376,12.25,135,8949,194
872377,18.1,135,9258,194
872378,16.85,135,9110,194
872379,11.9,135,9226,194
872380,14,135,9264,194
872381,16.95,135,9269,194
872382,16.5,135,9079,194
872383,13.25,135,8985,194
872384,17.25,135,9246,194
872385,15.95,135,9050,194
872386,12.2,135,9141,194
872387,15.2,135,9142,194
872388,10.6,135,9049,194
872389,18,135,9266,194
872390,14.85,135,9095,194
872391,19,135,9255,194
872392,15.85,135,9077,194
872393,12.85,135,9004,194
872394,15.9,135,9042,194
872395,17,135,9114,194
872396,15.6,135,9091,194
872397,16.5,135,9196,194
872398,12.25,135,8954,194
872399,17,135,8946,194
872400,13.1,135,9075,194
872401,16.25,135,8942,194
872402,16,135,9307,194
872403,15.85,135,9126,194
872404,16.25,135,9242,194
872405,18.45,135,9326,194
872406,18.5,135,9051,194
872407,16.35,135,9068,194
872408,18.85,135,9034,194
872409,16.6,135,9228,194
872410,17.3,135,9200,194
872411,17,135,9285,194
872412,18.25,135,8986,194
872413,17.25,135,9054,194
872414,11.6,135,9281,194
872415,16.6,135,8961,194
872416,17.5,135,9099,194
872417,15.5,135,9013,194
872418,18.25,135,9105,194
872419,12.1,135,9038,194
872420,12.2,135,8966,194
872421,19.25,135,9121,194
872422,13.6,135,9139,194
872423,18.75,135,9335,194
872424,19.05,135,9243,194
872425,17.85,135,9213,194
872426,13.6,135,9267,194
872427,16.85,135,8987,194
872428,15,135,9236,194
872429,19.35,135,9037,194
872430,17.25,135,9239,194
872431,18.35,135,9036,194
872432,15.25,135,9087,194
872433,15.5,135,8948,194
872434,15.25,135,9201,194
872435,17.4,135,9083,194
872436,16.6,135,9057,194
872437,14.8,136,9204,194
872438,16.1,136,8970,194
872439,15,136,8981,194
872440,15.3,136,8973,194
872441,10.15,136,9116,194
872442,15.5,136,8977,194
872443,17.6,136,9160,194
872444,15.45,136,9170,194
872445,12.75,136,9216,194
872446,15.35,136,9316,194
872447,14.1,136,9241,194
872448,17.35,136,9056,194
872449,13.9,136,9073,194
872450,17.95,136,9230,194
872451,15.6,136,9015,194
872452,15.25,136,8945,194
872453,17,136,9310,194
872454,16.35,136,9224,194
872455,14.65,136,9010,194
872456,14.95,136,9280,194
872457,10.55,136,9030,194
872458,14.7,136,9284,194
872459,11,136,9147,194
872460,13.85,136,9153,194
872461,16.2,136,8962,194
872462,17.45,136,9262,194
872463,12.7,136,9027,194
872464,15.7,136,8992,194
872465,10.85,136,9097,194
872466,15.25,136,9217,194
872467,16.9,136,9171,194
872468,17.2,136,9134,194
872469,15.6,136,9333,194
872470,14,136,9011,194
872471,13.95,136,8993,194
872472,16.75,136,9327,194
872473,16.6,136,9292,194
872474,12.6,136,9168,194
872475,16.45,136,8943,194
872476,15.6,136,9305,194
872477,14.6,136,9063,194
872478,17,136,9093,194
872479,18.45,136,9166,194
872480,16.6,136,9018,194
872481,15.85,136,9214,194
872482,16.25,136,9288,194
872483,15.95,136,9151,194
872484,14.35,136,9250,194
872485,13.6,136,9231,194
872486,16.85,136,8944,194
872487,17.6,136,8952,194
872488,12.7,136,8969,194
872489,15.6,136,9131,194
872490,15,136,8976,194
872491,16.8,136,9256,194
872492,15.4,136,9080,194
872493,17.85,136,9321,194
872494,16,136,9195,194
872495,16.25,136,9155,194
872496,13.35,136,9084,194
872497,14.45,136,9235,194
872498,14.95,136,9052,194
872499,15.7,136,8964,194
872500,17.2,136,9128,194
872501,11.6,136,9104,194
872502,12.6,136,9315,194
872503,16.45,136,9169,194
872504,17.1,136,9199,194
872505,15.5,136,9324,194
872506,16.85,136,9023,194
872507,14.25,136,9044,194
872508,16.9,136,9154,194
872509,14.85,136,9039,194
872510,15.6,136,9086,194
872511,16.6,136,9148,194
872512,18.65,136,9287,194
872513,13.85,136,9312,194
872514,16.25,136,9162,194
872515,16.75,136,9338,194
872516,14,136,8947,194
872517,14.85,136,9277,194
872518,15.35,136,9014,194
872519,14.25,136,9065,194
872520,15.4,136,8967,194
872521,14.6,136,9212,194
872522,16.35,136,9046,194
872523,15.45,136,9163,194
872524,17.35,136,9248,194
872525,15.9,136,9263,194
872526,16.25,136,9276,194
872527,11,136,9140,194
872528,16.85,136,9211,194
872529,15.4,136,9223,194
872530,14.85,136,9156,194
872531,16.2,136,8957,194
872532,16.5,136,9005,194
872533,17.75,136,9198,194
872534,15.95,136,9149,194
872535,11.9,136,9165,194
872536,15.6,136,9309,194
872537,15.5,136,9193,194
872538,14.95,136,8941,194
872539,14.75,136,9174,194
872540,12,136,9062,194
872541,15.6,136,9295,194
872542,17.25,136,9082,194
872543,17.05,136,9233,194
872544,10.85,136,9283,194
872545,17.25,136,9219,194
872546,12.95,136,9300,194
872547,16.45,136,9191,194
872548,16.85,136,9002,194
872549,17,136,9040,194
872550,17.6,136,9132,194
872551,15.8,136,9115,194
872552,16.3,136,9187,194
872553,11.65,136,9238,194
872554,17.3,136,9072,194
872555,11.35,136,9102,194
872556,15.85,136,8994,194
872557,17.45,136,9164,194
872558,16.55,136,9218,194
872559,13.45,136,9257,194
872560,16.95,136,9041,194
872561,13.45,136,9006,194
872562,12.9,136,9031,194
872563,11.65,136,9122,194
872564,16,136,9085,194
872565,16.6,136,9314,194
872566,16.1,136,9001,194
872567,16.5,136,9303,194
872568,16.8,136,9144,194
872569,11.85,136,9103,194
872570,15.85,136,9254,194
872571,16.45,136,9060,194
872572,15.1,136,9118,194
872573,15.75,136,9229,194
872574,18.05,136,9294,194
872575,11.45,136,9337,194
872576,15.15,136,9172,194
872577,13.85,136,9111,194
872578,14.85,136,9299,194
872579,15.5,136,9088,194
872580,16.6,136,9032,194
872581,15.65,136,8956,194
872582,17.9,136,9320,194
872583,15.85,136,9026,194
872584,17.65,136,8971,194
872585,12.6,136,9078,194
872586,15.25,136,8983,194
872587,17.25,136,9232,194
872588,17.2,136,9313,194
872589,18,136,9253,194
872590,15.25,136,9176,194
872591,14.8,136,9221,194
872592,16.3,136,8972,194
872593,16.2,136,9336,194
872594,18.95,136,9215,194
872595,14.25,136,9167,194
872596,17,136,9298,194
872597,15.6,136,8996,194
872598,16.75,136,9098,194
872599,15.6,136,9286,194
872600,14.6,136,9112,194
872601,18.4,136,9260,194
872602,15.85,136,9145,194
872603,10.85,136,9123,194
872604,15,136,8979,194
872605,15.5,136,9045,194
872606,15.85,136,9240,194
872607,14.6,136,9019,194
872608,13.6,136,8984,194
872609,16.9,136,9274,194
872610,17,136,8965,194
872611,15.2,136,9100,194
872612,13.2,136,9237,194
872613,13.5,136,9259,194
872614,15.65,136,9058,194
872615,15.35,136,9069,194
872616,14.6,136,9245,194
872617,16.1,136,9323,194
872618,13.25,136,9089,194
872619,12.45,136,9225,194
872620,15.45,136,9319,194
872621,13.2,136,8991,194
872622,17.25,136,9053,194
872623,16.8,136,9227,194
872624,16.1,136,9249,194
872625,14.2,136,8978,194
872626,15.65,136,8951,194
872627,11.8,136,9234,194
872628,13.5,136,9268,194
872629,12.85,136,9071,194
872630,17.1,136,9130,194
872631,16,136,8982,194
872632,15.95,136,9119,194
872633,15.6,136,9272,194
872634,17,136,9074,194
872635,12.6,136,9194,194
872636,15.9,136,9064,194
872637,15.05,136,9124,194
872638,16.25,136,8950,194
872639,11.55,136,9067,194
872640,13.2,136,8955,194
872641,13.3,136,9207,194
872642,14.6,136,9137,194
872643,17.25,136,9127,194
872644,14.9,136,9282,194
872645,11.25,136,9181,194
872646,17.35,136,9332,194
872647,16,136,9325,194
872648,16.6,136,8953,194
872649,15.25,136,9186,194
872650,16.35,136,9108,194
872651,18.1,136,8960,194
872652,11.25,136,9117,194
872653,18.2,136,9173,194
872654,17.5,136,9022,194
872655,14.55,136,9291,194
872656,16.85,136,9125,194
872657,14.2,136,9178,194
872658,14.85,136,9208,194
872659,15.85,136,8963,194
872660,13.85,136,9033,194
872661,16,136,9024,194
872662,14.6,136,9270,194
872663,15.6,136,9340,194
872664,15,136,8989,194
872665,11.1,136,9059,194
872666,15.6,136,9261,194
872667,15.35,136,9306,194
872668,11.25,136,8995,194
872669,14.85,136,9047,194
872670,16.6,136,9183,194
872671,11.7,136,9273,194
872672,18.4,136,9179,194
872673,15.6,136,9136,194
872674,18.85,136,9289,194
872675,13.85,136,9143,194
872676,18.6,136,9138,194
872677,15.25,136,9177,194
872678,13.95,136,9302,194
872679,17.6,136,8999,194
872680,12.3,136,9290,194
872681,15.45,136,9146,194
872682,16,136,9055,194
872683,14.1,136,8998,194
872684,17.25,136,9070,194
872685,12.2,136,9076,194
872686,16.2,136,9096,194
872687,14.5,136,9150,194
872688,16.9,136,9304,194
872689,15.25,136,9189,194
872690,13.9,136,9188,194
872691,15.75,136,9120,194
872692,15.2,136,9008,194
872693,14.2,136,9107,194
872694,17.1,136,9192,194
872695,15.25,136,9017,194
872696,17.85,136,9206,194
872697,14.45,136,9252,194
872698,15.6,136,9279,194
872699,16.5,136,9203,194
872700,15.2,136,9092,194
872701,14.5,136,9278,194
872702,15.6,136,9158,194
872703,16.95,136,9185,194
872704,17.7,136,8980,194
872705,15.85,136,9020,194
872706,13.15,136,9247,194
872707,15.7,136,9061,194
872708,15.5,136,9007,194
872709,16.6,136,9331,194
872710,10.4,136,9293,194
872711,17.25,136,9322,194
872712,19.25,136,9175,194
872713,15.9,136,9025,194
872714,15.35,136,9016,194
872715,10.85,136,9035,194
872716,16.55,136,9275,194
872717,17.65,136,9113,194
872718,12,136,9271,194
872719,15.65,136,9012,194
872720,15.35,136,9028,194
872721,17.2,136,9317,194
872722,16.85,136,9197,194
872723,15.15,136,9328,194
872724,16.25,136,9330,194
872725,14.2,136,9202,194
872726,16.35,136,8990,194
872727,13.25,136,9000,194
872728,16.85,136,9133,194
872729,17.35,136,9311,194
872730,14.3,136,8968,194
872731,11.65,136,8949,194
872732,17.45,136,9258,194
872733,14.85,136,9110,194
872734,10.6,136,9226,194
872735,13.6,136,9264,194
872736,16.8,136,9269,194
872737,16.55,136,9079,194
872738,12.35,136,8985,194
872739,17.5,136,9246,194
872740,15.25,136,9050,194
872741,11.25,136,9141,194
872742,13.6,136,9142,194
872743,11.25,136,9049,194
872744,17,136,9266,194
872745,15.15,136,9095,194
872746,16.1,136,9255,194
872747,15.6,136,9077,194
872748,13.55,136,9004,194
872749,14.2,136,9042,194
872750,15.65,136,9114,194
872751,14.5,136,9091,194
872752,15.75,136,9196,194
872753,9.85,136,8954,194
872754,15.85,136,8946,194
872755,12.05,136,9075,194
872756,16.35,136,8942,194
872757,12.85,136,9307,194
872758,15.7,136,9126,194
872759,15.25,136,9242,194
872760,18.6,136,9326,194
872761,16.6,136,9051,194
872762,15.15,136,9068,194
872763,17.1,136,9034,194
872764,15.6,136,9228,194
872765,17.7,136,9200,194
872766,17,136,9285,194
872767,16.15,136,8986,194
872768,16.1,136,9054,194
872769,11.2,136,9281,194
872770,16.6,136,8961,194
872771,16.7,136,9099,194
872772,14.2,136,9013,194
872773,17.2,136,9105,194
872774,12.1,136,9038,194
872775,11.7,136,8966,194
872776,18.1,136,9121,194
872777,12.8,136,9139,194
872778,16.25,136,9335,194
872779,19,136,9243,194
872780,16.2,136,9213,194
872781,12.15,136,9267,194
872782,16.15,136,8987,194
872783,13.8,136,9236,194
872784,18.55,136,9037,194
872785,14.2,136,9239,194
872786,16.55,136,9036,194
872787,14.6,136,9087,194
872788,15,136,8948,194
872789,15.45,136,9201,194
872790,14.5,136,9083,194
872791,15.6,136,9057,194
872792,17.6,137,9204,194
872793,18.6,137,8970,194
872794,17.85,137,8981,194
872795,16.85,137,8973,194
872796,14.25,137,9116,194
872797,18.6,137,8977,194
872798,19.25,137,9160,194
872799,17.85,137,9170,194
872800,14,137,9216,194
872801,16.85,137,9316,194
872802,17.25,137,9241,194
872803,18.45,137,9056,194
872804,15.25,137,9073,194
872805,20,137,9230,194
872806,18.8,137,9015,194
872807,18.85,137,8945,194
872808,18,137,9310,194
872809,18.6,137,9224,194
872810,17.65,137,9010,194
872811,17.6,137,9280,194
872812,11.95,137,9030,194
872813,17.25,137,9284,194
872814,14.85,137,9147,194
872815,17.4,137,9153,194
872816,20,137,8962,194
872817,19.25,137,9262,194
872818,14.65,137,9027,194
872819,17.2,137,8992,194
872820,12.9,137,9097,194
872821,18.5,137,9217,194
872822,19.6,137,9171,194
872823,20,137,9134,194
872824,18.6,137,9333,194
872825,18.25,137,9011,194
872826,16.85,137,8993,194
872827,18.6,137,9327,194
872828,17.85,137,9292,194
872829,16.25,137,9168,194
872830,19.2,137,8943,194
872831,18.6,137,9305,194
872832,15.85,137,9063,194
872833,18.95,137,9093,194
872834,19.6,137,9166,194
872835,17.6,137,9018,194
872836,17.5,137,9214,194
872837,18.85,137,9288,194
872838,19,137,9151,194
872839,16.25,137,9250,194
872840,15.25,137,9231,194
872841,19,137,8944,194
872842,18.6,137,8952,194
872843,16,137,8969,194
872844,19,137,9131,194
872845,16.85,137,8976,194
872846,17.85,137,9256,194
872847,17.2,137,9080,194
872848,19.25,137,9321,194
872849,16.85,137,9195,194
872850,17.85,137,9155,194
872851,15.85,137,9084,194
872852,17.25,137,9235,194
872853,18,137,9052,194
872854,19.25,137,8964,194
872855,17.85,137,9128,194
872856,14.85,137,9104,194
872857,15.85,137,9315,194
872858,19.6,137,9169,194
872859,19.2,137,9199,194
872860,19.6,137,9324,194
872861,18,137,9023,194
872862,16.35,137,9044,194
872863,19,137,9154,194
872864,17.6,137,9039,194
872865,19.25,137,9086,194
872866,20,137,9148,194
872867,20,137,9287,194
872868,16.85,137,9312,194
872869,18.6,137,9162,194
872870,19.6,137,9338,194
872871,18.25,137,8947,194
872872,18.25,137,9277,194
872873,17,137,9014,194
872874,15,137,9065,194
872875,17.85,137,8967,194
872876,16.85,137,9212,194
872877,17.85,137,9046,194
872878,18.25,137,9163,194
872879,19.6,137,9248,194
872880,18.25,137,9263,194
872881,19,137,9276,194
872882,13.25,137,9140,194
872883,20,137,9211,194
872884,17.25,137,9223,194
872885,17.25,137,9156,194
872886,19.2,137,8957,194
872887,17.35,137,9005,194
872888,18.25,137,9198,194
872889,17.6,137,9149,194
872890,14.6,137,9165,194
872891,18.65,137,9309,194
872892,16.85,137,9193,194
872893,18.5,137,8941,194
872894,16.6,137,9174,194
872895,15,137,9062,194
872896,17.25,137,9295,194
872897,20,137,9082,194
872898,17.85,137,9233,194
872899,14.6,137,9283,194
872900,19.6,137,9219,194
872901,16.6,137,9300,194
872902,19.25,137,9191,194
872903,18.6,137,9002,194
872904,19.65,137,9040,194
872905,19.6,137,9132,194
872906,16.85,137,9115,194
872907,18.25,137,9187,194
872908,16.6,137,9238,194
872909,20,137,9072,194
872910,12.6,137,9102,194
872911,19.6,137,8994,194
872912,19.35,137,9164,194
872913,18.85,137,9218,194
872914,15.85,137,9257,194
872915,20,137,9041,194
872916,16.85,137,9006,194
872917,14.85,137,9031,194
872918,14.2,137,9122,194
872919,17.6,137,9085,194
872920,19.6,137,9314,194
872921,18.6,137,9001,194
872922,18.6,137,9303,194
872923,18.25,137,9144,194
872924,13.25,137,9103,194
872925,18.85,137,9254,194
872926,18,137,9060,194
872927,19,137,9118,194
872928,18.2,137,9229,194
872929,20,137,9294,194
872930,12.85,137,9337,194
872931,18.1,137,9172,194
872932,17.25,137,9111,194
872933,18.2,137,9299,194
872934,17.6,137,9088,194
872935,19.6,137,9032,194
872936,17.85,137,8956,194
872937,19.75,137,9320,194
872938,17.85,137,9026,194
872939,19.6,137,8971,194
872940,14.6,137,9078,194
872941,17.1,137,8983,194
872942,20,137,9232,194
872943,19.6,137,9313,194
872944,20,137,9253,194
872945,18.25,137,9176,194
872946,17.5,137,9221,194
872947,18.85,137,8972,194
872948,18,137,9336,194
872949,18.85,137,9215,194
872950,16.5,137,9167,194
872951,19.25,137,9298,194
872952,19.25,137,8996,194
872953,18,137,9098,194
872954,18,137,9286,194
872955,17,137,9112,194
872956,20,137,9260,194
872957,18.45,137,9145,194
872958,14.6,137,9123,194
872959,17.6,137,8979,194
872960,19.25,137,9045,194
872961,17.2,137,9240,194
872962,16,137,9019,194
872963,17.6,137,8984,194
872964,18.85,137,9274,194
872965,19.6,137,8965,194
872966,18.6,137,9100,194
872967,15.85,137,9237,194
872968,15,137,9259,194
872969,18.85,137,9058,194
872970,17.25,137,9069,194
872971,17.85,137,9245,194
872972,17.6,137,9323,194
872973,16,137,9089,194
872974,16.5,137,9225,194
872975,16.85,137,9319,194
872976,16,137,8991,194
872977,19.2,137,9053,194
872978,19.25,137,9227,194
872979,19,137,9249,194
872980,16.5,137,8978,194
872981,18.6,137,8951,194
872982,12.85,137,9234,194
872983,15.85,137,9268,194
872984,16.35,137,9071,194
872985,18.85,137,9130,194
872986,18,137,8982,194
872987,17.95,137,9119,194
872988,18.5,137,9272,194
872989,19.35,137,9074,194
872990,14.6,137,9194,194
872991,17.85,137,9064,194
872992,16.85,137,9124,194
872993,19.25,137,8950,194
872994,13.85,137,9067,194
872995,15.95,137,8955,194
872996,16,137,9207,194
872997,18.2,137,9137,194
872998,20,137,9127,194
872999,16.1,137,9282,194
873000,13.6,137,9181,194
873001,18.2,137,9332,194
873002,19.6,137,9325,194
873003,18,137,8953,194
873004,18.85,137,9186,194
873005,18.6,137,9108,194
873006,18.6,137,8960,194
873007,15.5,137,9117,194
873008,19.65,137,9173,194
873009,19.6,137,9022,194
873010,17.85,137,9291,194
873011,17.25,137,9125,194
873012,16.35,137,9178,194
873013,17.6,137,9208,194
873014,17.65,137,8963,194
873015,17.85,137,9033,194
873016,18.25,137,9024,194
873017,17.6,137,9270,194
873018,17.25,137,9340,194
873019,17.85,137,8989,194
873020,13.95,137,9059,194
873021,18.65,137,9261,194
873022,18.6,137,9306,194
873023,13.2,137,8995,194
873024,17.35,137,9047,194
873025,20,137,9183,194
873026,13.85,137,9273,194
873027,19.6,137,9179,194
873028,17.6,137,9136,194
873029,19.75,137,9289,194
873030,17.25,137,9143,194
873031,19.25,137,9138,194
873032,19.6,137,9177,194
873033,15.25,137,9302,194
873034,20,137,8999,194
873035,15.85,137,9290,194
873036,18.85,137,9146,194
873037,18.25,137,9055,194
873038,16.8,137,8998,194
873039,18.85,137,9070,194
873040,15.35,137,9076,194
873041,20,137,9096,194
873042,17.65,137,9150,194
873043,19.6,137,9304,194
873044,15.5,137,9189,194
873045,15.6,137,9188,194
873046,17.25,137,9120,194
873047,16.6,137,9008,194
873048,16.85,137,9107,194
873049,20,137,9192,194
873050,17.25,137,9017,194
873051,19.25,137,9206,194
873052,17.25,137,9252,194
873053,17.25,137,9279,194
873054,20,137,9203,194
873055,18,137,9092,194
873056,17.25,137,9278,194
873057,19,137,9158,194
873058,18.75,137,9185,194
873059,19.6,137,8980,194
873060,19.6,137,9020,194
873061,16.2,137,9247,194
873062,16.6,137,9061,194
873063,17.35,137,9007,194
873064,19.6,137,9331,194
873065,12.85,137,9293,194
873066,19.35,137,9322,194
873067,19.65,137,9175,194
873068,18.25,137,9025,194
873069,17.6,137,9016,194
873070,13.85,137,9035,194
873071,18,137,9275,194
873072,18.6,137,9113,194
873073,15.2,137,9271,194
873074,18.25,137,9012,194
873075,18.25,137,9028,194
873076,20,137,9317,194
873077,18,137,9197,194
873078,18.6,137,9328,194
873079,17.5,137,9330,194
873080,18.6,137,9202,194
873081,18.25,137,8990,194
873082,15.2,137,9000,194
873083,19.6,137,9133,194
873084,18.25,137,9311,194
873085,17.25,137,8968,194
873086,13.2,137,8949,194
873087,20,137,9258,194
873088,17.2,137,9110,194
873089,14,137,9226,194
873090,15.85,137,9264,194
873091,18.35,137,9269,194
873092,19,137,9079,194
873093,14.6,137,8985,194
873094,19.6,137,9246,194
873095,16.6,137,9050,194
873096,14.25,137,9141,194
873097,15.85,137,9142,194
873098,13.85,137,9049,194
873099,18.6,137,9266,194
873100,18,137,9095,194
873101,20,137,9255,194
873102,17.6,137,9077,194
873103,15.35,137,9004,194
873104,17.6,137,9042,194
873105,17.85,137,9114,194
873106,17.6,137,9091,194
873107,18.6,137,9196,194
873108,11.85,137,8954,194
873109,18.2,137,8946,194
873110,14.6,137,9075,194
873111,17.25,137,8942,194
873112,15.25,137,9307,194
873113,18,137,9126,194
873114,19.25,137,9242,194
873115,19.25,137,9326,194
873116,19.2,137,9051,194
873117,17.85,137,9068,194
873118,19.6,137,9034,194
873119,18.6,137,9228,194
873120,18.45,137,9200,194
873121,19.6,137,9285,194
873122,18.25,137,8986,194
873123,17.25,137,9054,194
873124,14.25,137,9281,194
873125,19.25,137,8961,194
873126,19.25,137,9099,194
873127,15.85,137,9013,194
873128,20,137,9105,194
873129,14.6,137,9038,194
873130,13.6,137,8966,194
873131,19.6,137,9121,194
873132,14.85,137,9139,194
873133,19.6,137,9335,194
873134,19.6,137,9243,194
873135,18.95,137,9213,194
873136,13.85,137,9267,194
873137,19.25,137,8987,194
873138,16.6,137,9236,194
873139,19.25,137,9037,194
873140,19.35,137,9239,194
873141,18.45,137,9036,194
873142,18.35,137,9087,194
873143,18.9,137,8948,194
873144,18.6,137,9201,194
873145,18.85,137,9083,194
873146,17,137,9057,194
873147,16.6,138,9204,194
873148,18,138,8970,194
873149,17.6,138,8981,194
873150,18.6,138,8973,194
873151,12.25,138,9116,194
873152,16.5,138,8977,194
873153,18.85,138,9160,194
873154,18.2,138,9170,194
873155,13.85,138,9216,194
873156,17.45,138,9316,194
873157,17.25,138,9241,194
873158,18.2,138,9056,194
873159,15.6,138,9073,194
873160,19.25,138,9230,194
873161,18.6,138,9015,194
873162,19.25,138,8945,194
873163,18.25,138,9310,194
873164,17.6,138,9224,194
873165,16.6,138,9010,194
873166,16.6,138,9280,194
873167,13.25,138,9030,194
873168,16.5,138,9284,194
873169,14.6,138,9147,194
873170,17.6,138,9153,194
873171,19.6,138,8962,194
873172,18.85,138,9262,194
873173,13.6,138,9027,194
873174,17.6,138,8992,194
873175,13.6,138,9097,194
873176,17.6,138,9217,194
873177,19.25,138,9171,194
873178,19.25,138,9134,194
873179,18,138,9333,194
873180,17.25,138,9011,194
873181,16.6,138,8993,194
873182,18.95,138,9327,194
873183,17.85,138,9292,194
873184,15.25,138,9168,194
873185,17.6,138,8943,194
873186,17.85,138,9305,194
873187,15.2,138,9063,194
873188,18.2,138,9093,194
873189,18.6,138,9166,194
873190,16.85,138,9018,194
873191,17.2,138,9214,194
873192,18.25,138,9288,194
