id,monto,fecha,concepto,comprobante,estudiante_id
120973,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025078983,8983
120974,350,2025-08-25,Pensión Escolar - Agosto 2025,B001-2025088983,8983
120975,350,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025098983,8983
120976,350,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025108983,8983
120977,350,2025-11-24,Pensión Escolar - Noviembre 2025,B001-2025118983,8983
120978,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025128983,8983
120979,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039232,9232
120980,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049232,9232
120981,350,2025-05-26,Pensión Escolar - Mayo 2025,B001-2025059232,9232
120982,350,2025-06-25,Pensión Escolar - Junio 2025,B001-2025069232,9232
120983,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079232,9232
120984,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089232,9232
120985,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099232,9232
120986,350,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109232,9232
120987,350,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119232,9232
120988,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129232,9232
120989,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039313,9313
120990,350,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049313,9313
120991,350,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059313,9313
120992,350,2025-07-01,Pensión Escolar - Junio 2025,B001-2025069313,9313
120993,350,2025-07-30,Pensión Escolar - Julio 2025,B001-2025079313,9313
120994,350,2025-08-26,Pensión Escolar - Agosto 2025,B001-2025089313,9313
120995,350,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025099313,9313
120996,350,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109313,9313
120997,350,2025-11-18,Pensión Escolar - Noviembre 2025,B001-2025119313,9313
120998,350,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129313,9313
120999,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039253,9253
121000,350,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049253,9253
121001,350,2025-05-16,Pensión Escolar - Mayo 2025,B001-2025059253,9253
121002,350,2025-06-26,Pensión Escolar - Junio 2025,B001-2025069253,9253
121003,350,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079253,9253
121004,350,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089253,9253
121005,350,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099253,9253
121006,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109253,9253
121007,350,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025119253,9253
121008,350,2025-12-23,Pensión Escolar - Diciembre 2025,B001-2025129253,9253
121009,350,2025-04-02,Pensión Escolar - Marzo 2025,B001-2025039176,9176
121010,350,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049176,9176
121011,350,2025-06-02,Pensión Escolar - Mayo 2025,B001-2025059176,9176
121012,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069176,9176
121013,350,2025-07-29,Pensión Escolar - Julio 2025,B001-2025079176,9176
121014,350,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089176,9176
121015,350,2025-09-18,Pensión Escolar - Setiembre 2025,B001-2025099176,9176
121016,350,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025109176,9176
121017,350,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025119176,9176
121018,350,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025129176,9176
121019,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039221,9221
121020,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049221,9221
121021,350,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059221,9221
121022,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069221,9221
121023,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079221,9221
121024,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089221,9221
121025,350,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099221,9221
121026,350,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109221,9221
121027,350,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025119221,9221
121028,350,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025129221,9221
121029,350,2025-04-02,Pensión Escolar - Marzo 2025,B001-2025038972,8972
121030,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025048972,8972
121031,350,2025-05-29,Pensión Escolar - Mayo 2025,B001-2025058972,8972
121032,350,2025-06-30,Pensión Escolar - Junio 2025,B001-2025068972,8972
121033,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025078972,8972
121034,350,2025-08-28,Pensión Escolar - Agosto 2025,B001-2025088972,8972
121035,350,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025098972,8972
121036,350,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025108972,8972
121037,350,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025118972,8972
121038,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025128972,8972
121039,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039336,9336
121040,350,2025-04-28,Pensión Escolar - Abril 2025,B001-2025049336,9336
121041,350,2025-05-22,Pensión Escolar - Mayo 2025,B001-2025059336,9336
121042,350,2025-07-01,Pensión Escolar - Junio 2025,B001-2025069336,9336
121043,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079336,9336
121044,350,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025089336,9336
121045,350,2025-10-02,Pensión Escolar - Setiembre 2025,B001-2025099336,9336
121046,350,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025109336,9336
121047,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119336,9336
121048,350,2025-12-29,Pensión Escolar - Diciembre 2025,B001-2025129336,9336
121049,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039215,9215
121050,350,2025-04-23,Pensión Escolar - Abril 2025,B001-2025049215,9215
121051,350,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059215,9215
121052,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069215,9215
121053,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079215,9215
121054,350,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025089215,9215
121055,350,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099215,9215
121056,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109215,9215
121057,350,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025119215,9215
121058,350,2025-12-24,Pensión Escolar - Diciembre 2025,B001-2025129215,9215
121059,350,2025-03-26,Pensión Escolar - Marzo 2025,B001-2025039167,9167
121060,350,2025-04-23,Pensión Escolar - Abril 2025,B001-2025049167,9167
121061,350,2025-05-26,Pensión Escolar - Mayo 2025,B001-2025059167,9167
121062,350,2025-06-24,Pensión Escolar - Junio 2025,B001-2025069167,9167
121063,350,2025-07-24,Pensión Escolar - Julio 2025,B001-2025079167,9167
121064,350,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089167,9167
121065,350,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109167,9167
121066,350,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119167,9167
121067,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129167,9167
121068,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039298,9298
121069,350,2025-04-23,Pensión Escolar - Abril 2025,B001-2025049298,9298
121070,350,2025-05-29,Pensión Escolar - Mayo 2025,B001-2025059298,9298
121071,350,2025-07-01,Pensión Escolar - Junio 2025,B001-2025069298,9298
121072,350,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079298,9298
121073,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089298,9298
121074,350,2025-09-24,Pensión Escolar - Setiembre 2025,B001-2025099298,9298
121075,350,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109298,9298
121076,350,2025-11-24,Pensión Escolar - Noviembre 2025,B001-2025119298,9298
121077,350,2025-12-18,Pensión Escolar - Diciembre 2025,B001-2025129298,9298
121078,350,2025-03-25,Pensión Escolar - Marzo 2025,B001-2025038996,8996
121079,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025048996,8996
121080,350,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025058996,8996
121081,350,2025-06-24,Pensión Escolar - Junio 2025,B001-2025068996,8996
121082,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025078996,8996
121083,350,2025-09-01,Pensión Escolar - Agosto 2025,B001-2025088996,8996
121084,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025108996,8996
121085,350,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025118996,8996
121086,350,2025-12-22,Pensión Escolar - Diciembre 2025,B001-2025128996,8996
121087,350,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039098,9098
121088,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049098,9098
121089,350,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059098,9098
121090,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069098,9098
121091,350,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079098,9098
121092,350,2025-08-28,Pensión Escolar - Agosto 2025,B001-2025089098,9098
121093,350,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025099098,9098
121094,350,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109098,9098
121095,350,2025-11-27,Pensión Escolar - Noviembre 2025,B001-2025119098,9098
121096,350,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129098,9098
121097,350,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039286,9286
121098,350,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049286,9286
121099,350,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059286,9286
121100,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069286,9286
121101,350,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079286,9286
121102,350,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089286,9286
121103,350,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025099286,9286
121104,350,2025-10-20,Pensión Escolar - Octubre 2025,B001-2025109286,9286
121105,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119286,9286
121106,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129286,9286
121107,350,2025-03-25,Pensión Escolar - Marzo 2025,B001-2025039112,9112
121108,350,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049112,9112
121109,350,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059112,9112
121110,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069112,9112
121111,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079112,9112
121112,350,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089112,9112
121113,350,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025099112,9112
121114,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109112,9112
121115,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119112,9112
121116,350,2025-12-24,Pensión Escolar - Diciembre 2025,B001-2025129112,9112
121117,350,2025-03-26,Pensión Escolar - Marzo 2025,B001-2025039260,9260
121118,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049260,9260
121119,350,2025-05-16,Pensión Escolar - Mayo 2025,B001-2025059260,9260
121120,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069260,9260
121121,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079260,9260
121122,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089260,9260
121123,350,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025099260,9260
121124,350,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025109260,9260
121125,350,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025119260,9260
121126,350,2025-12-24,Pensión Escolar - Diciembre 2025,B001-2025129260,9260
121127,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039145,9145
121128,350,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049145,9145
121129,350,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059145,9145
121130,350,2025-07-01,Pensión Escolar - Junio 2025,B001-2025069145,9145
121131,350,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079145,9145
121132,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089145,9145
121133,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099145,9145
121134,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119145,9145
121135,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129145,9145
121136,350,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039123,9123
121137,350,2025-04-30,Pensión Escolar - Abril 2025,B001-2025049123,9123
121138,350,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059123,9123
121139,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069123,9123
121140,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079123,9123
121141,350,2025-08-20,Pensión Escolar - Agosto 2025,B001-2025089123,9123
121142,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099123,9123
121143,350,2025-10-22,Pensión Escolar - Octubre 2025,B001-2025109123,9123
121144,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119123,9123
121145,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129123,9123
121146,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025038979,8979
121147,350,2025-04-24,Pensión Escolar - Abril 2025,B001-2025048979,8979
121148,350,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025058979,8979
121149,350,2025-06-24,Pensión Escolar - Junio 2025,B001-2025068979,8979
121150,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025078979,8979
121151,350,2025-09-01,Pensión Escolar - Agosto 2025,B001-2025088979,8979
121152,350,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025098979,8979
121153,350,2025-10-22,Pensión Escolar - Octubre 2025,B001-2025108979,8979
121154,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025118979,8979
121155,350,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025128979,8979
121156,350,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039045,9045
121157,350,2025-04-21,Pensión Escolar - Abril 2025,B001-2025049045,9045
121158,350,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059045,9045
121159,350,2025-06-23,Pensión Escolar - Junio 2025,B001-2025069045,9045
121160,350,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079045,9045
121161,350,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089045,9045
121162,350,2025-09-24,Pensión Escolar - Setiembre 2025,B001-2025099045,9045
121163,350,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109045,9045
121164,350,2025-11-18,Pensión Escolar - Noviembre 2025,B001-2025119045,9045
121165,350,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129045,9045
121166,350,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039240,9240
121167,350,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049240,9240
121168,350,2025-05-26,Pensión Escolar - Mayo 2025,B001-2025059240,9240
121169,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069240,9240
121170,350,2025-07-24,Pensión Escolar - Julio 2025,B001-2025079240,9240
121171,350,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089240,9240
121172,350,2025-09-18,Pensión Escolar - Setiembre 2025,B001-2025099240,9240
121173,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109240,9240
121174,350,2025-11-18,Pensión Escolar - Noviembre 2025,B001-2025119240,9240
121175,350,2025-12-22,Pensión Escolar - Diciembre 2025,B001-2025129240,9240
121176,350,2025-03-18,Pensión Escolar - Marzo 2025,B001-2025039019,9019
121177,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049019,9019
121178,350,2025-05-21,Pensión Escolar - Mayo 2025,B001-2025059019,9019
121179,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069019,9019
121180,350,2025-07-22,Pensión Escolar - Julio 2025,B001-2025079019,9019
121181,350,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089019,9019
121182,350,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099019,9019
121183,350,2025-10-22,Pensión Escolar - Octubre 2025,B001-2025109019,9019
121184,350,2025-12-02,Pensión Escolar - Noviembre 2025,B001-2025119019,9019
121185,350,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129019,9019
121186,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025038984,8984
121187,350,2025-05-02,Pensión Escolar - Abril 2025,B001-2025048984,8984
121188,350,2025-05-27,Pensión Escolar - Mayo 2025,B001-2025058984,8984
121189,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025068984,8984
121190,350,2025-07-30,Pensión Escolar - Julio 2025,B001-2025078984,8984
121191,350,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025088984,8984
121192,350,2025-09-29,Pensión Escolar - Setiembre 2025,B001-2025098984,8984
121193,350,2025-10-27,Pensión Escolar - Octubre 2025,B001-2025108984,8984
121194,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025118984,8984
121195,350,2025-12-18,Pensión Escolar - Diciembre 2025,B001-2025128984,8984
121196,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039274,9274
121197,350,2025-04-29,Pensión Escolar - Abril 2025,B001-2025049274,9274
121198,350,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059274,9274
121199,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069274,9274
121200,350,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079274,9274
121201,350,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089274,9274
121202,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099274,9274
121203,350,2025-10-29,Pensión Escolar - Octubre 2025,B001-2025109274,9274
121204,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119274,9274
121205,350,2025-12-29,Pensión Escolar - Diciembre 2025,B001-2025129274,9274
121206,350,2025-03-24,Pensión Escolar - Marzo 2025,B001-2025038965,8965
121207,350,2025-05-01,Pensión Escolar - Abril 2025,B001-2025048965,8965
121208,350,2025-05-26,Pensión Escolar - Mayo 2025,B001-2025058965,8965
121209,350,2025-06-18,Pensión Escolar - Junio 2025,B001-2025068965,8965
121210,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025078965,8965
121211,350,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025088965,8965
121212,350,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025098965,8965
121213,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025108965,8965
121214,350,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025118965,8965
121215,350,2025-12-18,Pensión Escolar - Diciembre 2025,B001-2025128965,8965
121216,350,2025-03-26,Pensión Escolar - Marzo 2025,B001-2025039100,9100
121217,350,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049100,9100
121218,350,2025-06-02,Pensión Escolar - Mayo 2025,B001-2025059100,9100
121219,350,2025-06-18,Pensión Escolar - Junio 2025,B001-2025069100,9100
121220,350,2025-07-31,Pensión Escolar - Julio 2025,B001-2025079100,9100
121221,350,2025-09-01,Pensión Escolar - Agosto 2025,B001-2025089100,9100
121222,350,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025099100,9100
121223,350,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109100,9100
121224,350,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119100,9100
121225,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129100,9100
121226,350,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039237,9237
121227,350,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049237,9237
121228,350,2025-05-16,Pensión Escolar - Mayo 2025,B001-2025059237,9237
121229,350,2025-06-26,Pensión Escolar - Junio 2025,B001-2025069237,9237
121230,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079237,9237
121231,350,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089237,9237
121232,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099237,9237
121233,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109237,9237
121234,350,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119237,9237
121235,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129237,9237
121236,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039259,9259
121237,350,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049259,9259
121238,350,2025-06-02,Pensión Escolar - Mayo 2025,B001-2025059259,9259
121239,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069259,9259
121240,350,2025-07-24,Pensión Escolar - Julio 2025,B001-2025079259,9259
121241,350,2025-09-01,Pensión Escolar - Agosto 2025,B001-2025089259,9259
121242,350,2025-09-22,Pensión Escolar - Setiembre 2025,B001-2025099259,9259
121243,350,2025-10-27,Pensión Escolar - Octubre 2025,B001-2025109259,9259
121244,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119259,9259
121245,350,2025-12-29,Pensión Escolar - Diciembre 2025,B001-2025129259,9259
121246,350,2025-03-26,Pensión Escolar - Marzo 2025,B001-2025039058,9058
121247,350,2025-04-29,Pensión Escolar - Abril 2025,B001-2025049058,9058
121248,350,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059058,9058
121249,350,2025-06-30,Pensión Escolar - Junio 2025,B001-2025069058,9058
121250,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079058,9058
121251,350,2025-08-26,Pensión Escolar - Agosto 2025,B001-2025089058,9058
121252,350,2025-09-24,Pensión Escolar - Setiembre 2025,B001-2025099058,9058
121253,350,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025109058,9058
121254,350,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119058,9058
121255,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129058,9058
121256,350,2025-03-24,Pensión Escolar - Marzo 2025,B001-2025039069,9069
121257,350,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049069,9069
121258,350,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059069,9069
121259,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069069,9069
121260,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079069,9069
121261,350,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089069,9069
121262,350,2025-09-29,Pensión Escolar - Setiembre 2025,B001-2025099069,9069
121263,350,2025-10-27,Pensión Escolar - Octubre 2025,B001-2025109069,9069
121264,350,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119069,9069
121265,350,2025-12-29,Pensión Escolar - Diciembre 2025,B001-2025129069,9069
121266,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039245,9245
121267,350,2025-04-28,Pensión Escolar - Abril 2025,B001-2025049245,9245
121268,350,2025-05-21,Pensión Escolar - Mayo 2025,B001-2025059245,9245
121269,350,2025-06-25,Pensión Escolar - Junio 2025,B001-2025069245,9245
121270,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079245,9245
121271,350,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025089245,9245
121272,350,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025099245,9245
121273,350,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025109245,9245
121274,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119245,9245
121275,350,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129245,9245
121276,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039323,9323
121277,350,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049323,9323
121278,350,2025-05-21,Pensión Escolar - Mayo 2025,B001-2025059323,9323
121279,350,2025-06-23,Pensión Escolar - Junio 2025,B001-2025069323,9323
121280,350,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079323,9323
121281,350,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025089323,9323
121282,350,2025-10-01,Pensión Escolar - Setiembre 2025,B001-2025099323,9323
121283,350,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109323,9323
121284,350,2025-11-18,Pensión Escolar - Noviembre 2025,B001-2025119323,9323
121285,350,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025129323,9323
121286,350,2025-03-26,Pensión Escolar - Marzo 2025,B001-2025039089,9089
121287,350,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049089,9089
121288,350,2025-06-02,Pensión Escolar - Mayo 2025,B001-2025059089,9089
121289,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069089,9089
121290,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079089,9089
121291,350,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089089,9089
121292,350,2025-10-01,Pensión Escolar - Setiembre 2025,B001-2025099089,9089
121293,350,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109089,9089
121294,350,2025-12-03,Pensión Escolar - Noviembre 2025,B001-2025119089,9089
121295,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129089,9089
121296,350,2025-04-02,Pensión Escolar - Marzo 2025,B001-2025039225,9225
121297,350,2025-05-01,Pensión Escolar - Abril 2025,B001-2025049225,9225
121298,350,2025-05-16,Pensión Escolar - Mayo 2025,B001-2025059225,9225
121299,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069225,9225
121300,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079225,9225
121301,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089225,9225
121302,350,2025-10-01,Pensión Escolar - Setiembre 2025,B001-2025099225,9225
121303,350,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109225,9225
121304,350,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119225,9225
121305,350,2025-12-30,Pensión Escolar - Diciembre 2025,B001-2025129225,9225
121306,350,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039319,9319
121307,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049319,9319
121308,350,2025-05-20,Pensión Escolar - Mayo 2025,B001-2025059319,9319
121309,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069319,9319
121310,350,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079319,9319
121311,350,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025089319,9319
121312,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099319,9319
121313,350,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109319,9319
121314,350,2025-11-26,Pensión Escolar - Noviembre 2025,B001-2025119319,9319
121315,350,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129319,9319
121316,350,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025038991,8991
121317,350,2025-04-18,Pensión Escolar - Abril 2025,B001-2025048991,8991
121318,350,2025-05-21,Pensión Escolar - Mayo 2025,B001-2025058991,8991
121319,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025068991,8991
121320,350,2025-07-21,Pensión Escolar - Julio 2025,B001-2025078991,8991
121321,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025088991,8991
