id,periodo,monto,estado,estudiante_id
168969,Julio 2025,350,Pagado,9001
168970,Agosto 2025,350,Pagado,9001
168971,Setiembre 2025,350,Pagado,9001
168972,Octubre 2025,350,Pagado,9001
168973,Noviembre 2025,350,Pagado,9001
168974,Diciembre 2025,350,Pagado,9001
168975,Marzo 2025,350,Pagado,9303
168976,Abril 2025,350,Pagado,9303
168977,Mayo 2025,350,Pagado,9303
168978,Junio 2025,350,Pagado,9303
168979,Julio 2025,350,Pagado,9303
168980,Agosto 2025,350,Pagado,9303
168981,Setiembre 2025,350,Pagado,9303
168982,Octubre 2025,350,Pagado,9303
168983,Noviembre 2025,350,Pagado,9303
168984,Diciembre 2025,350,Pagado,9303
168985,Marzo 2025,350,Pagado,9144
168986,Abril 2025,350,Pagado,9144
168987,Mayo 2025,350,Pagado,9144
168988,Junio 2025,350,Pagado,9144
168989,Julio 2025,350,Pagado,9144
168990,Agosto 2025,350,Pagado,9144
168991,Setiembre 2025,350,Pagado,9144
168992,Octubre 2025,350,Pagado,9144
168993,Noviembre 2025,350,Pagado,9144
168994,Diciembre 2025,350,Pagado,9144
168995,Marzo 2025,350,Pagado,9103
168996,Abril 2025,350,Pagado,9103
168997,Mayo 2025,350,Pagado,9103
168998,Junio 2025,350,Pagado,9103
168999,Julio 2025,350,Pagado,9103
169000,Agosto 2025,350,Pagado,9103
169001,Setiembre 2025,350,Pagado,9103
169002,Octubre 2025,350,Pagado,9103
169003,Noviembre 2025,350,Pagado,9103
169004,Diciembre 2025,350,Pagado,9103
169005,Marzo 2025,350,Pagado,9254
169006,Abril 2025,350,Pagado,9254
169007,Mayo 2025,350,Pagado,9254
169008,Junio 2025,350,Pagado,9254
169009,Julio 2025,350,Pagado,9254
169010,Agosto 2025,350,Pagado,9254
169011,Setiembre 2025,350,Pagado,9254
169012,Octubre 2025,350,Pagado,9254
169013,Noviembre 2025,350,Pagado,9254
169014,Diciembre 2025,350,Vencido,9254
169015,Marzo 2025,350,Pagado,9060
169016,Abril 2025,350,Pagado,9060
169017,Mayo 2025,350,Pagado,9060
169018,Junio 2025,350,Pagado,9060
169019,Julio 2025,350,Pagado,9060
169020,Agosto 2025,350,Pagado,9060
169021,Setiembre 2025,350,Pagado,9060
169022,Octubre 2025,350,Pagado,9060
169023,Noviembre 2025,350,Pagado,9060
169024,Diciembre 2025,350,Pagado,9060
169025,Marzo 2025,350,Pagado,9118
169026,Abril 2025,350,Pagado,9118
169027,Mayo 2025,350,Pagado,9118
169028,Junio 2025,350,Pagado,9118
169029,Julio 2025,350,Pagado,9118
169030,Agosto 2025,350,Pagado,9118
169031,Setiembre 2025,350,Pagado,9118
169032,Octubre 2025,350,Pagado,9118
169033,Noviembre 2025,350,Pagado,9118
169034,Diciembre 2025,350,Pagado,9118
169035,Marzo 2025,350,Pagado,9229
169036,Abril 2025,350,Pagado,9229
169037,Mayo 2025,350,Pagado,9229
169038,Junio 2025,350,Pagado,9229
169039,Julio 2025,350,Pagado,9229
169040,Agosto 2025,350,Pagado,9229
169041,Setiembre 2025,350,Pagado,9229
169042,Octubre 2025,350,Pagado,9229
169043,Noviembre 2025,350,Pagado,9229
169044,Diciembre 2025,350,Pagado,9229
169045,Marzo 2025,350,Pagado,9294
169046,Abril 2025,350,Pagado,9294
169047,Mayo 2025,350,Pagado,9294
169048,Junio 2025,350,Pagado,9294
169049,Julio 2025,350,Pagado,9294
169050,Agosto 2025,350,Pagado,9294
169051,Setiembre 2025,350,Pagado,9294
169052,Octubre 2025,350,Pagado,9294
169053,Noviembre 2025,350,Pagado,9294
169054,Diciembre 2025,350,Pagado,9294
169055,Marzo 2025,350,Pagado,9337
169056,Abril 2025,350,Pagado,9337
169057,Mayo 2025,350,Pagado,9337
169058,Junio 2025,350,Vencido,9337
169059,Julio 2025,350,Pagado,9337
169060,Agosto 2025,350,Pagado,9337
169061,Setiembre 2025,350,Pagado,9337
169062,Octubre 2025,350,Pagado,9337
169063,Noviembre 2025,350,Pagado,9337
169064,Diciembre 2025,350,Pagado,9337
169065,Marzo 2025,350,Pagado,9172
169066,Abril 2025,350,Pagado,9172
169067,Mayo 2025,350,Pagado,9172
169068,Junio 2025,350,Pagado,9172
169069,Julio 2025,350,Pagado,9172
169070,Agosto 2025,350,Vencido,9172
169071,Setiembre 2025,350,Pagado,9172
169072,Octubre 2025,350,Pagado,9172
169073,Noviembre 2025,350,Pagado,9172
169074,Diciembre 2025,350,Pagado,9172
169075,Marzo 2025,350,Pagado,9111
169076,Abril 2025,350,Pagado,9111
169077,Mayo 2025,350,Pagado,9111
169078,Junio 2025,350,Pagado,9111
169079,Julio 2025,350,Pagado,9111
169080,Agosto 2025,350,Pagado,9111
169081,Setiembre 2025,350,Pagado,9111
169082,Octubre 2025,350,Pagado,9111
169083,Noviembre 2025,350,Pagado,9111
169084,Diciembre 2025,350,Pagado,9111
169085,Marzo 2025,350,Pagado,9299
169086,Abril 2025,350,Pagado,9299
169087,Mayo 2025,350,Pagado,9299
169088,Junio 2025,350,Pagado,9299
169089,Julio 2025,350,Pagado,9299
169090,Agosto 2025,350,Vencido,9299
169091,Setiembre 2025,350,Pagado,9299
169092,Octubre 2025,350,Pagado,9299
169093,Noviembre 2025,350,Pagado,9299
169094,Diciembre 2025,350,Pagado,9299
169095,Marzo 2025,350,Pagado,9088
169096,Abril 2025,350,Pagado,9088
169097,Mayo 2025,350,Pagado,9088
169098,Junio 2025,350,Pagado,9088
169099,Julio 2025,350,Pagado,9088
169100,Agosto 2025,350,Pagado,9088
169101,Setiembre 2025,350,Pagado,9088
169102,Octubre 2025,350,Pagado,9088
169103,Noviembre 2025,350,Pagado,9088
169104,Diciembre 2025,350,Pagado,9088
169105,Marzo 2025,350,Pagado,9032
169106,Abril 2025,350,Pagado,9032
169107,Mayo 2025,350,Pagado,9032
169108,Junio 2025,350,Pagado,9032
169109,Julio 2025,350,Pagado,9032
169110,Agosto 2025,350,Pagado,9032
169111,Setiembre 2025,350,Pagado,9032
169112,Octubre 2025,350,Pagado,9032
169113,Noviembre 2025,350,Pagado,9032
169114,Diciembre 2025,350,Pagado,9032
169115,Marzo 2025,350,Pagado,8956
169116,Abril 2025,350,Pagado,8956
169117,Mayo 2025,350,Pagado,8956
169118,Junio 2025,350,Pagado,8956
169119,Julio 2025,350,Pagado,8956
169120,Agosto 2025,350,Pagado,8956
169121,Setiembre 2025,350,Pagado,8956
169122,Octubre 2025,350,Pagado,8956
169123,Noviembre 2025,350,Pagado,8956
169124,Diciembre 2025,350,Pagado,8956
169125,Marzo 2025,350,Pagado,9320
169126,Abril 2025,350,Pagado,9320
169127,Mayo 2025,350,Pagado,9320
169128,Junio 2025,350,Pagado,9320
169129,Julio 2025,350,Pagado,9320
169130,Agosto 2025,350,Pagado,9320
169131,Setiembre 2025,350,Pagado,9320
169132,Octubre 2025,350,Pagado,9320
169133,Noviembre 2025,350,Pagado,9320
169134,Diciembre 2025,350,Pagado,9320
169135,Marzo 2025,350,Pagado,9026
169136,Abril 2025,350,Pagado,9026
169137,Mayo 2025,350,Pagado,9026
169138,Junio 2025,350,Pagado,9026
169139,Julio 2025,350,Pagado,9026
169140,Agosto 2025,350,Pagado,9026
169141,Setiembre 2025,350,Vencido,9026
169142,Octubre 2025,350,Pagado,9026
169143,Noviembre 2025,350,Pagado,9026
169144,Diciembre 2025,350,Pagado,9026
169145,Marzo 2025,350,Pagado,8971
169146,Abril 2025,350,Pagado,8971
169147,Mayo 2025,350,Pagado,8971
169148,Junio 2025,350,Pagado,8971
169149,Julio 2025,350,Pagado,8971
169150,Agosto 2025,350,Pagado,8971
169151,Setiembre 2025,350,Pagado,8971
169152,Octubre 2025,350,Pagado,8971
169153,Noviembre 2025,350,Pagado,8971
169154,Diciembre 2025,350,Pagado,8971
169155,Marzo 2025,350,Pagado,9078
169156,Abril 2025,350,Pagado,9078
169157,Mayo 2025,350,Pagado,9078
169158,Junio 2025,350,Pagado,9078
169159,Julio 2025,350,Pagado,9078
169160,Agosto 2025,350,Pagado,9078
169161,Setiembre 2025,350,Pagado,9078
169162,Octubre 2025,350,Pagado,9078
169163,Noviembre 2025,350,Pagado,9078
169164,Diciembre 2025,350,Pagado,9078
169165,Marzo 2025,350,Pagado,8983
169166,Abril 2025,350,Pagado,8983
169167,Mayo 2025,350,Pagado,8983
169168,Junio 2025,350,Pagado,8983
169169,Julio 2025,350,Pagado,8983
169170,Agosto 2025,350,Pagado,8983
169171,Setiembre 2025,350,Pagado,8983
169172,Octubre 2025,350,Pagado,8983
169173,Noviembre 2025,350,Pagado,8983
169174,Diciembre 2025,350,Pagado,8983
169175,Marzo 2025,350,Pagado,9232
169176,Abril 2025,350,Pagado,9232
169177,Mayo 2025,350,Pagado,9232
169178,Junio 2025,350,Pagado,9232
169179,Julio 2025,350,Pagado,9232
169180,Agosto 2025,350,Pagado,9232
169181,Setiembre 2025,350,Pagado,9232
169182,Octubre 2025,350,Pagado,9232
169183,Noviembre 2025,350,Pagado,9232
169184,Diciembre 2025,350,Pagado,9232
169185,Marzo 2025,350,Pagado,9313
169186,Abril 2025,350,Pagado,9313
169187,Mayo 2025,350,Pagado,9313
169188,Junio 2025,350,Pagado,9313
169189,Julio 2025,350,Pagado,9313
169190,Agosto 2025,350,Pagado,9313
169191,Setiembre 2025,350,Pagado,9313
169192,Octubre 2025,350,Pagado,9313
169193,Noviembre 2025,350,Pagado,9313
169194,Diciembre 2025,350,Pagado,9313
169195,Marzo 2025,350,Pagado,9253
169196,Abril 2025,350,Pagado,9253
169197,Mayo 2025,350,Pagado,9253
169198,Junio 2025,350,Pagado,9253
169199,Julio 2025,350,Pagado,9253
169200,Agosto 2025,350,Pagado,9253
169201,Setiembre 2025,350,Pagado,9253
169202,Octubre 2025,350,Pagado,9253
169203,Noviembre 2025,350,Pagado,9253
169204,Diciembre 2025,350,Pagado,9253
169205,Marzo 2025,350,Pagado,9176
169206,Abril 2025,350,Pagado,9176
169207,Mayo 2025,350,Pagado,9176
169208,Junio 2025,350,Pagado,9176
169209,Julio 2025,350,Pagado,9176
169210,Agosto 2025,350,Pagado,9176
169211,Setiembre 2025,350,Pagado,9176
169212,Octubre 2025,350,Pagado,9176
169213,Noviembre 2025,350,Pagado,9176
169214,Diciembre 2025,350,Pagado,9176
169215,Marzo 2025,350,Pagado,9221
169216,Abril 2025,350,Pagado,9221
169217,Mayo 2025,350,Pagado,9221
169218,Junio 2025,350,Pagado,9221
169219,Julio 2025,350,Pagado,9221
169220,Agosto 2025,350,Pagado,9221
169221,Setiembre 2025,350,Pagado,9221
169222,Octubre 2025,350,Pagado,9221
169223,Noviembre 2025,350,Pagado,9221
169224,Diciembre 2025,350,Pagado,9221
169225,Marzo 2025,350,Pagado,8972
169226,Abril 2025,350,Pagado,8972
169227,Mayo 2025,350,Pagado,8972
169228,Junio 2025,350,Pagado,8972
169229,Julio 2025,350,Pagado,8972
169230,Agosto 2025,350,Pagado,8972
169231,Setiembre 2025,350,Pagado,8972
169232,Octubre 2025,350,Pagado,8972
169233,Noviembre 2025,350,Pagado,8972
169234,Diciembre 2025,350,Pagado,8972
169235,Marzo 2025,350,Pagado,9336
169236,Abril 2025,350,Pagado,9336
169237,Mayo 2025,350,Pagado,9336
169238,Junio 2025,350,Pagado,9336
169239,Julio 2025,350,Pagado,9336
169240,Agosto 2025,350,Pagado,9336
169241,Setiembre 2025,350,Pagado,9336
169242,Octubre 2025,350,Pagado,9336
169243,Noviembre 2025,350,Pagado,9336
169244,Diciembre 2025,350,Pagado,9336
169245,Marzo 2025,350,Pagado,9215
169246,Abril 2025,350,Pagado,9215
169247,Mayo 2025,350,Pagado,9215
169248,Junio 2025,350,Pagado,9215
169249,Julio 2025,350,Pagado,9215
169250,Agosto 2025,350,Pagado,9215
169251,Setiembre 2025,350,Pagado,9215
169252,Octubre 2025,350,Pagado,9215
169253,Noviembre 2025,350,Pagado,9215
169254,Diciembre 2025,350,Pagado,9215
169255,Marzo 2025,350,Pagado,9167
169256,Abril 2025,350,Pagado,9167
169257,Mayo 2025,350,Pagado,9167
169258,Junio 2025,350,Pagado,9167
169259,Julio 2025,350,Pagado,9167
169260,Agosto 2025,350,Pagado,9167
169261,Setiembre 2025,350,Vencido,9167
169262,Octubre 2025,350,Pagado,9167
169263,Noviembre 2025,350,Pagado,9167
169264,Diciembre 2025,350,Pagado,9167
169265,Marzo 2025,350,Pagado,9298
169266,Abril 2025,350,Pagado,9298
169267,Mayo 2025,350,Pagado,9298
169268,Junio 2025,350,Pagado,9298
169269,Julio 2025,350,Pagado,9298
169270,Agosto 2025,350,Pagado,9298
169271,Setiembre 2025,350,Pagado,9298
169272,Octubre 2025,350,Pagado,9298
169273,Noviembre 2025,350,Pagado,9298
169274,Diciembre 2025,350,Pagado,9298
169275,Marzo 2025,350,Pagado,8996
169276,Abril 2025,350,Pagado,8996
169277,Mayo 2025,350,Pagado,8996
169278,Junio 2025,350,Pagado,8996
169279,Julio 2025,350,Pagado,8996
169280,Agosto 2025,350,Pagado,8996
169281,Setiembre 2025,350,Vencido,8996
169282,Octubre 2025,350,Pagado,8996
169283,Noviembre 2025,350,Pagado,8996
169284,Diciembre 2025,350,Pagado,8996
169285,Marzo 2025,350,Pagado,9098
169286,Abril 2025,350,Pagado,9098
169287,Mayo 2025,350,Pagado,9098
169288,Junio 2025,350,Pagado,9098
169289,Julio 2025,350,Pagado,9098
169290,Agosto 2025,350,Pagado,9098
169291,Setiembre 2025,350,Pagado,9098
169292,Octubre 2025,350,Pagado,9098
169293,Noviembre 2025,350,Pagado,9098
169294,Diciembre 2025,350,Pagado,9098
169295,Marzo 2025,350,Pagado,9286
169296,Abril 2025,350,Pagado,9286
169297,Mayo 2025,350,Pagado,9286
169298,Junio 2025,350,Pagado,9286
169299,Julio 2025,350,Pagado,9286
169300,Agosto 2025,350,Pagado,9286
169301,Setiembre 2025,350,Pagado,9286
169302,Octubre 2025,350,Pagado,9286
169303,Noviembre 2025,350,Pagado,9286
169304,Diciembre 2025,350,Pagado,9286
169305,Marzo 2025,350,Pagado,9112
169306,Abril 2025,350,Pagado,9112
169307,Mayo 2025,350,Pagado,9112
169308,Junio 2025,350,Pagado,9112
169309,Julio 2025,350,Pagado,9112
169310,Agosto 2025,350,Pagado,9112
169311,Setiembre 2025,350,Pagado,9112
169312,Octubre 2025,350,Pagado,9112
169313,Noviembre 2025,350,Pagado,9112
169314,Diciembre 2025,350,Pagado,9112
169315,Marzo 2025,350,Pagado,9260
169316,Abril 2025,350,Pagado,9260
169317,Mayo 2025,350,Pagado,9260
169318,Junio 2025,350,Pagado,9260
169319,Julio 2025,350,Pagado,9260
169320,Agosto 2025,350,Pagado,9260
169321,Setiembre 2025,350,Pagado,9260
169322,Octubre 2025,350,Pagado,9260
169323,Noviembre 2025,350,Pagado,9260
169324,Diciembre 2025,350,Pagado,9260
169325,Marzo 2025,350,Pagado,9145
169326,Abril 2025,350,Pagado,9145
169327,Mayo 2025,350,Pagado,9145
169328,Junio 2025,350,Pagado,9145
169329,Julio 2025,350,Pagado,9145
169330,Agosto 2025,350,Pagado,9145
169331,Setiembre 2025,350,Pagado,9145
169332,Octubre 2025,350,Vencido,9145
169333,Noviembre 2025,350,Pagado,9145
169334,Diciembre 2025,350,Pagado,9145
169335,Marzo 2025,350,Pagado,9123
169336,Abril 2025,350,Pagado,9123
169337,Mayo 2025,350,Pagado,9123
169338,Junio 2025,350,Pagado,9123
169339,Julio 2025,350,Pagado,9123
169340,Agosto 2025,350,Pagado,9123
169341,Setiembre 2025,350,Pagado,9123
169342,Octubre 2025,350,Pagado,9123
169343,Noviembre 2025,350,Pagado,9123
169344,Diciembre 2025,350,Pagado,9123
169345,Marzo 2025,350,Pagado,8979
169346,Abril 2025,350,Pagado,8979
169347,Mayo 2025,350,Pagado,8979
169348,Junio 2025,350,Pagado,8979
169349,Julio 2025,350,Pagado,8979
169350,Agosto 2025,350,Pagado,8979
169351,Setiembre 2025,350,Pagado,8979
169352,Octubre 2025,350,Pagado,8979
169353,Noviembre 2025,350,Pagado,8979
169354,Diciembre 2025,350,Pagado,8979
169355,Marzo 2025,350,Pagado,9045
169356,Abril 2025,350,Pagado,9045
169357,Mayo 2025,350,Pagado,9045
169358,Junio 2025,350,Pagado,9045
169359,Julio 2025,350,Pagado,9045
169360,Agosto 2025,350,Pagado,9045
169361,Setiembre 2025,350,Pagado,9045
169362,Octubre 2025,350,Pagado,9045
169363,Noviembre 2025,350,Pagado,9045
169364,Diciembre 2025,350,Pagado,9045
169365,Marzo 2025,350,Pagado,9240
169366,Abril 2025,350,Pagado,9240
169367,Mayo 2025,350,Pagado,9240
169368,Junio 2025,350,Pagado,9240
169369,Julio 2025,350,Pagado,9240
169370,Agosto 2025,350,Pagado,9240
169371,Setiembre 2025,350,Pagado,9240
169372,Octubre 2025,350,Pagado,9240
169373,Noviembre 2025,350,Pagado,9240
169374,Diciembre 2025,350,Pagado,9240
169375,Marzo 2025,350,Pagado,9019
169376,Abril 2025,350,Pagado,9019
169377,Mayo 2025,350,Pagado,9019
169378,Junio 2025,350,Pagado,9019
169379,Julio 2025,350,Pagado,9019
169380,Agosto 2025,350,Pagado,9019
169381,Setiembre 2025,350,Pagado,9019
169382,Octubre 2025,350,Pagado,9019
169383,Noviembre 2025,350,Pagado,9019
169384,Diciembre 2025,350,Pagado,9019
169385,Marzo 2025,350,Pagado,8984
169386,Abril 2025,350,Pagado,8984
169387,Mayo 2025,350,Pagado,8984
169388,Junio 2025,350,Pagado,8984
169389,Julio 2025,350,Pagado,8984
169390,Agosto 2025,350,Pagado,8984
169391,Setiembre 2025,350,Pagado,8984
169392,Octubre 2025,350,Pagado,8984
169393,Noviembre 2025,350,Pagado,8984
169394,Diciembre 2025,350,Pagado,8984
169395,Marzo 2025,350,Pagado,9274
169396,Abril 2025,350,Pagado,9274
169397,Mayo 2025,350,Pagado,9274
169398,Junio 2025,350,Pagado,9274
169399,Julio 2025,350,Pagado,9274
169400,Agosto 2025,350,Pagado,9274
169401,Setiembre 2025,350,Pagado,9274
169402,Octubre 2025,350,Pagado,9274
169403,Noviembre 2025,350,Pagado,9274
169404,Diciembre 2025,350,Pagado,9274
169405,Marzo 2025,350,Pagado,8965
169406,Abril 2025,350,Pagado,8965
169407,Mayo 2025,350,Pagado,8965
169408,Junio 2025,350,Pagado,8965
169409,Julio 2025,350,Pagado,8965
169410,Agosto 2025,350,Pagado,8965
169411,Setiembre 2025,350,Pagado,8965
169412,Octubre 2025,350,Pagado,8965
169413,Noviembre 2025,350,Pagado,8965
169414,Diciembre 2025,350,Pagado,8965
169415,Marzo 2025,350,Pagado,9100
169416,Abril 2025,350,Pagado,9100
169417,Mayo 2025,350,Pagado,9100
169418,Junio 2025,350,Pagado,9100
169419,Julio 2025,350,Pagado,9100
169420,Agosto 2025,350,Pagado,9100
169421,Setiembre 2025,350,Pagado,9100
169422,Octubre 2025,350,Pagado,9100
169423,Noviembre 2025,350,Pagado,9100
169424,Diciembre 2025,350,Pagado,9100
169425,Marzo 2025,350,Pagado,9237
169426,Abril 2025,350,Pagado,9237
169427,Mayo 2025,350,Pagado,9237
169428,Junio 2025,350,Pagado,9237
169429,Julio 2025,350,Pagado,9237
169430,Agosto 2025,350,Pagado,9237
169431,Setiembre 2025,350,Pagado,9237
169432,Octubre 2025,350,Pagado,9237
169433,Noviembre 2025,350,Pagado,9237
169434,Diciembre 2025,350,Pagado,9237
169435,Marzo 2025,350,Pagado,9259
169436,Abril 2025,350,Pagado,9259
169437,Mayo 2025,350,Pagado,9259
169438,Junio 2025,350,Pagado,9259
169439,Julio 2025,350,Pagado,9259
169440,Agosto 2025,350,Pagado,9259
169441,Setiembre 2025,350,Pagado,9259
169442,Octubre 2025,350,Pagado,9259
169443,Noviembre 2025,350,Pagado,9259
169444,Diciembre 2025,350,Pagado,9259
169445,Marzo 2025,350,Pagado,9058
169446,Abril 2025,350,Pagado,9058
169447,Mayo 2025,350,Pagado,9058
169448,Junio 2025,350,Pagado,9058
169449,Julio 2025,350,Pagado,9058
169450,Agosto 2025,350,Pagado,9058
169451,Setiembre 2025,350,Pagado,9058
169452,Octubre 2025,350,Pagado,9058
169453,Noviembre 2025,350,Pagado,9058
169454,Diciembre 2025,350,Pagado,9058
169455,Marzo 2025,350,Pagado,9069
169456,Abril 2025,350,Pagado,9069
169457,Mayo 2025,350,Pagado,9069
169458,Junio 2025,350,Pagado,9069
169459,Julio 2025,350,Pagado,9069
169460,Agosto 2025,350,Pagado,9069
169461,Setiembre 2025,350,Pagado,9069
169462,Octubre 2025,350,Pagado,9069
169463,Noviembre 2025,350,Pagado,9069
169464,Diciembre 2025,350,Pagado,9069
169465,Marzo 2025,350,Pagado,9245
169466,Abril 2025,350,Pagado,9245
169467,Mayo 2025,350,Pagado,9245
169468,Junio 2025,350,Pagado,9245
169469,Julio 2025,350,Pagado,9245
169470,Agosto 2025,350,Pagado,9245
169471,Setiembre 2025,350,Pagado,9245
169472,Octubre 2025,350,Pagado,9245
169473,Noviembre 2025,350,Pagado,9245
169474,Diciembre 2025,350,Pagado,9245
169475,Marzo 2025,350,Pagado,9323
169476,Abril 2025,350,Pagado,9323
169477,Mayo 2025,350,Pagado,9323
169478,Junio 2025,350,Pagado,9323
169479,Julio 2025,350,Pagado,9323
169480,Agosto 2025,350,Pagado,9323
169481,Setiembre 2025,350,Pagado,9323
169482,Octubre 2025,350,Pagado,9323
169483,Noviembre 2025,350,Pagado,9323
169484,Diciembre 2025,350,Pagado,9323
169485,Marzo 2025,350,Pagado,9089
169486,Abril 2025,350,Pagado,9089
169487,Mayo 2025,350,Pagado,9089
169488,Junio 2025,350,Pagado,9089
169489,Julio 2025,350,Pagado,9089
169490,Agosto 2025,350,Pagado,9089
169491,Setiembre 2025,350,Pagado,9089
169492,Octubre 2025,350,Pagado,9089
169493,Noviembre 2025,350,Pagado,9089
169494,Diciembre 2025,350,Pagado,9089
169495,Marzo 2025,350,Pagado,9225
169496,Abril 2025,350,Pagado,9225
169497,Mayo 2025,350,Pagado,9225
169498,Junio 2025,350,Pagado,9225
169499,Julio 2025,350,Pagado,9225
169500,Agosto 2025,350,Pagado,9225
169501,Setiembre 2025,350,Pagado,9225
169502,Octubre 2025,350,Pagado,9225
169503,Noviembre 2025,350,Pagado,9225
169504,Diciembre 2025,350,Pagado,9225
169505,Marzo 2025,350,Pagado,9319
169506,Abril 2025,350,Pagado,9319
169507,Mayo 2025,350,Pagado,9319
169508,Junio 2025,350,Pagado,9319
169509,Julio 2025,350,Pagado,9319
169510,Agosto 2025,350,Pagado,9319
169511,Setiembre 2025,350,Pagado,9319
169512,Octubre 2025,350,Pagado,9319
169513,Noviembre 2025,350,Pagado,9319
169514,Diciembre 2025,350,Pagado,9319
169515,Marzo 2025,350,Pagado,8991
169516,Abril 2025,350,Pagado,8991
169517,Mayo 2025,350,Pagado,8991
169518,Junio 2025,350,Pagado,8991
169519,Julio 2025,350,Pagado,8991
169520,Agosto 2025,350,Pagado,8991
169521,Setiembre 2025,350,Pagado,8991
169522,Octubre 2025,350,Pagado,8991
169523,Noviembre 2025,350,Pagado,8991
169524,Diciembre 2025,350,Pagado,8991
169525,Marzo 2025,350,Pagado,9053
169526,Abril 2025,350,Pagado,9053
169527,Mayo 2025,350,Pagado,9053
169528,Junio 2025,350,Pagado,9053
169529,Julio 2025,350,Pagado,9053
169530,Agosto 2025,350,Pagado,9053
169531,Setiembre 2025,350,Pagado,9053
169532,Octubre 2025,350,Pagado,9053
169533,Noviembre 2025,350,Pagado,9053
169534,Diciembre 2025,350,Pagado,9053
169535,Marzo 2025,350,Pagado,9227
169536,Abril 2025,350,Pagado,9227
169537,Mayo 2025,350,Pagado,9227
169538,Junio 2025,350,Pagado,9227
169539,Julio 2025,350,Pagado,9227
169540,Agosto 2025,350,Pagado,9227
169541,Setiembre 2025,350,Pagado,9227
169542,Octubre 2025,350,Pagado,9227
169543,Noviembre 2025,350,Pagado,9227
169544,Diciembre 2025,350,Pagado,9227
169545,Marzo 2025,350,Pagado,9249
169546,Abril 2025,350,Pagado,9249
169547,Mayo 2025,350,Pagado,9249
169548,Junio 2025,350,Pagado,9249
169549,Julio 2025,350,Pagado,9249
169550,Agosto 2025,350,Pagado,9249
169551,Setiembre 2025,350,Pagado,9249
169552,Octubre 2025,350,Pagado,9249
169553,Noviembre 2025,350,Pagado,9249
169554,Diciembre 2025,350,Pagado,9249
169555,Marzo 2025,350,Pagado,8978
169556,Abril 2025,350,Pagado,8978
169557,Mayo 2025,350,Pagado,8978
169558,Junio 2025,350,Pagado,8978
169559,Julio 2025,350,Pagado,8978
169560,Agosto 2025,350,Pagado,8978
169561,Setiembre 2025,350,Pagado,8978
169562,Octubre 2025,350,Pagado,8978
169563,Noviembre 2025,350,Pagado,8978
169564,Diciembre 2025,350,Pagado,8978
169565,Marzo 2025,350,Pagado,8951
169566,Abril 2025,350,Pagado,8951
169567,Mayo 2025,350,Pagado,8951
169568,Junio 2025,350,Pagado,8951
169569,Julio 2025,350,Pagado,8951
169570,Agosto 2025,350,Pagado,8951
169571,Setiembre 2025,350,Pagado,8951
169572,Octubre 2025,350,Pagado,8951
169573,Noviembre 2025,350,Pagado,8951
169574,Diciembre 2025,350,Pagado,8951
169575,Marzo 2025,350,Pagado,9234
169576,Abril 2025,350,Pagado,9234
169577,Mayo 2025,350,Pagado,9234
169578,Junio 2025,350,Pagado,9234
169579,Julio 2025,350,Pagado,9234
169580,Agosto 2025,350,Pagado,9234
169581,Setiembre 2025,350,Pagado,9234
169582,Octubre 2025,350,Pagado,9234
169583,Noviembre 2025,350,Pagado,9234
169584,Diciembre 2025,350,Pagado,9234
169585,Marzo 2025,350,Pagado,9268
169586,Abril 2025,350,Pagado,9268
169587,Mayo 2025,350,Pagado,9268
169588,Junio 2025,350,Pagado,9268
169589,Julio 2025,350,Pagado,9268
169590,Agosto 2025,350,Pagado,9268
169591,Setiembre 2025,350,Pagado,9268
169592,Octubre 2025,350,Pagado,9268
169593,Noviembre 2025,350,Pagado,9268
169594,Diciembre 2025,350,Pagado,9268
169595,Marzo 2025,350,Pagado,9071
169596,Abril 2025,350,Pagado,9071
169597,Mayo 2025,350,Pagado,9071
169598,Junio 2025,350,Pagado,9071
169599,Julio 2025,350,Pagado,9071
169600,Agosto 2025,350,Pagado,9071
169601,Setiembre 2025,350,Pagado,9071
169602,Octubre 2025,350,Pagado,9071
169603,Noviembre 2025,350,Pagado,9071
169604,Diciembre 2025,350,Pagado,9071
169605,Marzo 2025,350,Pagado,9130
169606,Abril 2025,350,Pagado,9130
169607,Mayo 2025,350,Pagado,9130
169608,Junio 2025,350,Pagado,9130
169609,Julio 2025,350,Pagado,9130
169610,Agosto 2025,350,Pagado,9130
169611,Setiembre 2025,350,Pagado,9130
169612,Octubre 2025,350,Pagado,9130
169613,Noviembre 2025,350,Pagado,9130
169614,Diciembre 2025,350,Pagado,9130
169615,Marzo 2025,350,Pagado,8982
169616,Abril 2025,350,Pagado,8982
169617,Mayo 2025,350,Pagado,8982
169618,Junio 2025,350,Pagado,8982
169619,Julio 2025,350,Pagado,8982
169620,Agosto 2025,350,Pagado,8982
169621,Setiembre 2025,350,Pagado,8982
169622,Octubre 2025,350,Pagado,8982
169623,Noviembre 2025,350,Pagado,8982
169624,Diciembre 2025,350,Pagado,8982
169625,Marzo 2025,420,Pagado,9119
169626,Abril 2025,420,Pagado,9119
169627,Mayo 2025,420,Pagado,9119
169628,Junio 2025,420,Pagado,9119
169629,Julio 2025,420,Pagado,9119
169630,Agosto 2025,420,Pagado,9119
169631,Setiembre 2025,420,Pagado,9119
169632,Octubre 2025,420,Pagado,9119
169633,Noviembre 2025,420,Pagado,9119
